M_1,M_2,M_3,M_4,M_5,M_6,M_7,M_8,M_9,M_10,M_11,M_12,M_13,M_14,M_15,M_16,M_17,M_18,M_19,M_20,M_21,M_22,M_23,M_24
6.55053081573e-05,-0.000227212934988,-0.00020698478329,-0.000314322387567,-0.000719083996955,-0.000521014153492,-0.000820208748337,-0.000239020882873,-0.000467934383778,0.000109250926471,0.00064203311922,0.000171687250258,0.000628712412436,8.99911756278e-05,0.000564295158256,0.000603562977631,0.00049804180162,0.00132749904878,0.00114904646762,0.00140503630973,0.00149634876288,0.00201085512526,0.00241462909617,0.00154078588821
0.000473157997476,0.000562687462661,0.000118166011816,-9.44544663071e-05,-0.000299239269225,-0.000382261088816,8.99017686606e-05,-0.000865381851327,-0.000312475225655,-0.000942664861213,-0.000613044656347,0.00140433409251,0.0003571624693,0.00155963213183,0.00118652009405,0.00114460033365,0.000627107277978,0.000126390048536,0.000352650211425,-0.000914920761716,-0.000951496593188,-0.0018811642658,-0.00190503220074,5.22632981301e-05
0.000452841195511,0.000532673031557,0.000430177460657,0.000341780047165,0.000313032447593,0.000313240831019,0.000415076530771,0.000430278974818,0.000510861689691,0.000461327639641,0.000658573408145,0.000818504078779,0.000614402641077,0.0009101437754,0.000964967708569,0.000842676789034,0.000695355294738,0.000758799782488,0.000838351610582,0.00075765379006,0.000896639830898,0.000825513445307,0.00101697770879,0.00104822241701
0.00105262408033,0.00101712183096,0.000747666985262,0.00181139935739,0.00274340924807,0.00377218914218,0.00598427047953,0.00472614681348,0.00466770632192,0.00331520591862,0.00307915476151,0.00703136390075,0.00471377884969,0.00404136022553,0.00199724850245,0.00277333450504,0.00193108362146,8.15254534245e-05,0.00019936755416,-0.00267459335737,-0.00501986825839,-0.00757027277723,-0.009546241723,-0.00635932246223
0.00383929093368,0.00233211019076,0.000666005827952,0.000684103288222,0.000773016654421,0.00063143792795,0.00126141984947,-0.000244433729677,-0.00214295345359,-0.00424462975934,-0.00588482292369,-0.00486514763907,-0.0081220632419,-0.00978364143521,-0.0125087825581,-0.0122377341613,-0.0124169094488,-0.013479645364,-0.013160075061,-0.0148835359141,-0.0178489629179,-0.0192772801965,-0.0211315285414,-0.0192682947963
0.000276617967756,0.000474917731481,0.000275291298749,6.05963068665e-05,-0.000116882110888,-0.000175570341526,0.000127272476675,-0.000255858263699,7.28134909878e-06,-0.000305785069941,-3.16809018841e-06,0.00100390915759,0.000577693164814,0.00151504180394,0.0014812911395,0.0013057559263,0.000986779807135,0.000836451363284,0.0010887987446,0.000537432555575,0.000691745255608,0.000206125230761,0.000361332931789,0.00128070055507
0.00101852579974,0.00183389452286,0.00175327970646,0.00166912632994,0.00134097435512,0.000958981283475,0.00109204673208,0.000518727407325,0.000444397592219,2.12306986214e-05,0.000262944289716,0.00172288739122,0.00102796428837,0.00205061049201,0.00187345710583,0.0017858997453,0.00147292972542,0.00113600702025,0.00130353891291,0.000474613421829,0.000437732116552,-0.000207429489819,-0.00018060367438,0.00104424939491
-0.0020238282159,-0.00179028080311,-0.00158431183081,-0.00131438148674,-0.00107642193325,-0.000865026144311,-0.000949955370743,-0.000796010543127,-0.000839801155962,-0.000644216896035,-0.000350065529346,-0.000407770596212,-0.000303600420011,-0.000358389370376,-0.00017850639415,-0.000205035175895,-0.000188257399714,8.0909965618e-05,8.91669551493e-05,0.000229944387684,0.000374553754227,0.000515267194714,0.00075948034646,0.000492165389005
-0.000787607394159,-0.0014037520159,-0.00310574215837,-0.00239558913745,-0.00266078324057,-0.000835550657939,-0.000150764099089,-0.00155757251196,-0.000512619211804,-0.000610418326687,-0.00199904642068,-0.00339401769452,-0.00546724209562,-0.00550148496404,-0.00536052929237,-0.00403110636398,-0.0040168617852,-0.000522426038515,0.00183607940562,0.000911399081815,0.00323582743295,0.00321596418507,0.00160940294154,-5.50623153686e-05
-5.12811457156e-05,0.00022369789076,0.000159807997989,0.000101186371467,-1.39074036269e-05,-3.70407578885e-05,5.40723922313e-05,8.64177854965e-06,7.91075071902e-05,6.11378709436e-05,0.000286546564894,0.000437198468717,0.000236244202824,0.000445461861091,0.000454252498457,0.000469209073344,0.000370462454157,0.000397882569814,0.000471619918244,0.000407611514674,0.000538560037967,0.000480836635688,0.000644219166134,0.000683707708959
