M_1,M_2,M_3,M_4,M_5,M_6,M_7,M_8,M_9,M_10,M_11,M_12,M_13,M_14,M_15,M_16,M_17,M_18,M_19,M_20,M_21,M_22,M_23,M_24
4.50049228675e-05,4.51257328677e-05,4.53059146821e-05,4.55082226836e-05,4.57107198599e-05,4.59011534986e-05,4.60731644125e-05,4.62237621832e-05,4.63520591438e-05,4.64583390567e-05,4.65435477963e-05,4.66090241389e-05,4.66564415547e-05,4.66875899292e-05,4.67043537355e-05,4.6708741138e-05,4.67026948172e-05,4.66881720058e-05,4.66669698653e-05,4.66409583169e-05,4.66115197924e-05,4.65801531391e-05,4.65480297862e-05,4.65162120236e-05
4.50038605777e-05,4.51219493698e-05,4.53008869954e-05,4.55027511634e-05,4.57053065475e-05,4.58960894321e-05,4.60685660073e-05,4.6219687647e-05,4.63485084765e-05,4.64553122583e-05,4.6541023039e-05,4.66070378025e-05,4.66549136036e-05,4.66865130875e-05,4.67036479677e-05,4.67083700642e-05,4.67026220576e-05,4.66883248009e-05,4.6667370043e-05,4.6641453082e-05,4.66121455247e-05,4.65808880108e-05,4.65488228656e-05,4.65169541712e-05
4.50045663456e-05,4.51254200016e-05,4.53056891274e-05,4.55080189568e-05,4.57105452369e-05,4.5901073463e-05,4.6073084377e-05,4.62237112515e-05,4.63520664198e-05,4.64583463327e-05,4.65435841761e-05,4.66090750706e-05,4.66564706585e-05,4.66876408609e-05,4.67044119432e-05,4.67087920697e-05,4.67027894047e-05,4.66882156616e-05,4.66670644528e-05,4.66409728688e-05,4.66115488962e-05,4.65802040708e-05,4.65480879939e-05,4.65162702312e-05
4.50031475339e-05,4.51203995908e-05,4.52989224868e-05,4.55006920674e-05,4.57033420389e-05,4.58942704427e-05,4.60669580207e-05,4.62182761112e-05,4.63473734271e-05,4.64544100396e-05,4.65403245471e-05,4.66065284854e-05,4.66545934614e-05,4.66862802568e-05,4.6703597036e-05,4.67084355478e-05,4.67027457489e-05,4.66885430797e-05,4.66676319775e-05,4.66417732241e-05,4.66124656668e-05,4.6581200877e-05,4.65491139039e-05,4.65172961412e-05
4.50300030934e-05,4.5138735004e-05,4.53115753771e-05,4.55094450444e-05,4.57092719444e-05,4.58980466647e-05,4.60690534965e-05,4.6218996431e-05,4.6346871386e-05,4.64529257442e-05,4.65380398964e-05,4.66035671707e-05,4.66512101411e-05,4.66826277261e-05,4.6699806262e-05,4.67046083941e-05,4.66990713903e-05,4.66850287921e-05,4.66644087282e-05,4.66388119094e-05,4.66098827019e-05,4.6578959882e-05,4.65472221549e-05,4.65157463623e-05
4.50054321846e-05,4.51257765235e-05,4.53057400591e-05,4.55078952655e-05,4.57103196823e-05,4.59007824247e-05,4.60727787868e-05,4.62234129373e-05,4.63517244498e-05,4.64580334665e-05,4.65432785859e-05,4.66087913082e-05,4.66562523798e-05,4.66874225822e-05,4.67041936645e-05,4.67086028948e-05,4.67026220576e-05,4.66880774184e-05,4.66669625894e-05,4.66409073852e-05,4.66114906885e-05,4.6580167691e-05,4.65480807179e-05,4.65162411274e-05
4.50002153229e-05,4.51183477708e-05,4.52975109511e-05,4.54996952612e-05,4.57025707874e-05,4.58937320218e-05,4.60665942228e-05,4.62180869363e-05,4.63473079435e-05,4.64544536953e-05,4.65404482384e-05,4.66067176603e-05,4.66548117402e-05,4.66865712951e-05,4.67038807983e-05,4.67087265861e-05,4.67030586151e-05,4.66888704977e-05,4.66679230158e-05,4.66420278826e-05,4.66126984975e-05,4.65814191557e-05,4.65493321826e-05,4.65174271085e-05
4.50047773484e-05,4.51257546956e-05,4.53060383734e-05,4.55083827546e-05,4.5710872655e-05,4.59013426735e-05,4.60733535874e-05,4.62239368062e-05,4.6352197387e-05,4.64584700239e-05,4.65436496597e-05,4.66090968985e-05,4.66565288662e-05,4.66876481369e-05,4.67043973913e-05,4.67087775178e-05,4.67027093691e-05,4.66881574539e-05,4.66669989692e-05,4.66409219371e-05,4.66114761366e-05,4.65801749669e-05,4.65480443381e-05,4.65161829197e-05
4.50011029898e-05,4.51221894764e-05,4.53027569165e-05,4.55054941995e-05,4.57083697256e-05,4.58992908534e-05,4.6071716497e-05,4.62226562377e-05,4.63513097202e-05,4.64578661195e-05,4.65433658974e-05,4.66090605187e-05,4.66566598334e-05,4.66879537271e-05,4.67048557766e-05,4.67093159386e-05,4.67033205496e-05,4.66887977382e-05,4.66676538053e-05,4.66415913252e-05,4.66121382487e-05,4.65807133878e-05,4.65485682071e-05,4.65166922368e-05
4.50045372418e-05,4.51241903647e-05,4.53038555861e-05,4.55059889646e-05,4.57085079688e-05,4.58991526102e-05,4.60713381472e-05,4.62221760245e-05,4.63507130917e-05,4.64572258352e-05,4.65426601295e-05,4.66083620267e-05,4.66559613415e-05,4.66872479592e-05,4.67041791126e-05,4.67086974822e-05,4.67027603008e-05,4.66883029731e-05,4.66672172479e-05,4.66411765956e-05,4.66118181066e-05,4.65804878331e-05,4.65483790322e-05,4.65165539936e-05
4.50028637715e-05,4.51236519439e-05,4.53040083812e-05,4.5506432798e-05,4.57091337012e-05,4.58998511021e-05,4.6072043915e-05,4.62228672404e-05,4.63513679279e-05,4.64578006358e-05,4.65431839984e-05,4.66087985842e-05,4.66563542432e-05,4.66875899292e-05,4.67044847028e-05,4.67088939331e-05,4.67029421998e-05,4.66884339403e-05,4.66673118353e-05,4.66412129754e-05,4.66118253826e-05,4.65804878331e-05,4.65483281005e-05,4.65164521302e-05
4.50045954494e-05,4.5125696488e-05,4.53060747532e-05,4.55084700661e-05,4.57109963463e-05,4.59014663647e-05,4.60734554508e-05,4.62240241177e-05,4.63523210783e-05,4.64585646114e-05,4.65437369712e-05,4.66092060378e-05,4.66565797979e-05,4.66877136205e-05,4.6704455599e-05,4.67087920697e-05,4.67027457489e-05,4.66882011096e-05,4.66670135211e-05,4.66409219371e-05,4.66114906885e-05,4.65801167593e-05,4.65480152343e-05,4.65161610919e-05
