M_1,M_2,M_3,M_4,M_5,M_6,M_7,M_8,M_9,M_10,M_11,M_12,M_13,M_14,M_15,M_16,M_17,M_18,M_19,M_20,M_21,M_22,M_23,M_24
-0.000618433812633,0.000136500457302,0.00217483798042,-0.000310626346618,0.0014830774162,0.00143852573819,0.00135435163975,0.00727410241961,0.00443488452584,0.00598601251841,0.00573229137808,0.00636150687933,0.00495962612331,0.00546612776816,0.00763259734958,0.00511566270143,0.0060191899538,0.00466672703624,0.0039261225611,0.00882128253579,0.00571701303124,0.00677383877337,0.00625763460994,0.00686349067837
0.00118891475722,0.00167746376246,0.000190827180631,-0.00371277658269,-0.00293590850197,-0.00192434235942,-0.00549127068371,-0.00172537006438,-0.00601037219167,-0.00458862492815,-0.00462405197322,-0.00349814770743,-0.00629943329841,-0.00641963537782,-0.00876345299184,-0.0122636836022,-0.0113777751103,-0.00947110541165,-0.0123707568273,-0.00771967601031,-0.0109501937404,-0.00857050251216,-0.00786227360368,-0.00609629414976
0.000978902680799,0.00183700933121,0.00259910686873,-0.000480696704471,0.00151055073366,0.00269687082618,0.00168085144833,0.00810223445296,0.00489551387727,0.00756600312889,0.00859118532389,0.00965719949454,0.00831976253539,0.00901368353516,0.00975452549756,0.00626222323626,0.00749093107879,0.00777528621256,0.00614386238158,0.0120073463768,0.00818905327469,0.0101686641574,0.0106731047854,0.0113238254562
0.000549639458768,0.00136848748662,-0.00261990027502,-0.00531813874841,-0.00585458148271,-0.00486040394753,-0.0095107536763,-0.00887612067163,-0.0124923856929,-0.0124657638371,-0.0144976433367,-0.0111147435382,-0.0144438091666,-0.0146126691252,-0.0208203438669,-0.0232436470687,-0.0238262768835,-0.0212871357799,-0.0222797133029,-0.0200711134821,-0.0215068459511,-0.0191595125943,-0.0195816941559,-0.0153491413221
0.00126393628307,-0.000317428843118,-0.0050780614838,-0.00980680249631,-0.0101210242137,-0.00959347002208,-0.0152200097218,-0.0141127901152,-0.0191365368664,-0.0199200119823,-0.0220592916012,-0.0199235007167,-0.0238944571465,-0.0247378516942,-0.0298769399524,-0.0330397449434,-0.0329305827618,-0.0296161305159,-0.0322568491101,-0.0291244052351,-0.0311027895659,-0.0287222955376,-0.0284643024206,-0.0243333559483
-0.000231081270613,0.000579353887588,0.000986491097137,-0.00157785275951,0.000898426631466,0.00326258526184,0.00212870887481,0.00839169230312,0.00560803152621,0.0087317135185,0.0103243784979,0.0121266972274,0.0105394022539,0.0114092184231,0.0109039852396,0.00775976665318,0.00906042195857,0.0105412658304,0.0083324201405,0.013705897145,0.0101934168488,0.012525793165,0.0134802702814,0.0146482847631
0.00216033263132,0.00210558949038,0.000915911165066,-0.0029042775277,-0.00170082459226,-0.000583205546718,-0.00329556805082,0.00155209260993,-0.00240335473791,-0.000456717214547,8.6112821009e-05,0.00106880173553,-0.00113112595864,-0.000868521165103,-0.00206331769004,-0.0055411811918,-0.00434789247811,-0.00289106136188,-0.00532835070044,6.42681261525e-05,-0.00338444183581,-0.000943126447964,-6.7503307946e-05,0.00122110033408
-0.000315232144203,0.00059772352688,0.00175201473758,-0.00139096751809,0.000334851909429,0.000544156180695,-0.000663760059979,0.00532813649625,0.00167284649797,0.00352104636841,0.00364995677955,0.00419847853482,0.00258729956113,0.00298178731464,0.00415837392211,0.00069252261892,0.00197177589871,0.00177610386163,0.00050735194236,0.00637358333915,0.0026384468656,0.00443051103503,0.00460382550955,0.00519247632474
0.00553271733224,0.00546846259385,0.00676098465919,0.00370834139176,0.00394051894546,0.00169822899625,0.00217004329897,0.00603562314063,0.00441096164286,0.00435425061733,0.00238787475973,0.00239256536588,0.000787992728874,0.00134301162325,0.00407640822232,0.00343165569939,0.00341935898177,0.000125011079945,0.000476154964417,0.0029236220289,0.00121299945749,4.48554055765e-05,-0.00259823794477,-0.00326066534035
0.000288686831482,0.000846386537887,0.00152006698772,-0.00193479110021,-0.000433855573647,2.78605148196e-06,-0.00145662366413,0.00462960544974,0.000893457909115,0.00300097162835,0.00345372385345,0.00405473634601,0.00246645463631,0.00284443702549,0.00350403855555,-0.000160362629686,0.0011120759882,0.00122118834406,-0.000369762157789,0.0055793132633,0.00172328087501,0.00367714022286,0.00401107221842,0.00456883665174
