M_1,M_2,M_3,M_4,M_5,M_6,M_7,M_8,M_9,M_10,M_11,M_12,M_13,M_14,M_15,M_16,M_17,M_18,M_19,M_20,M_21,M_22,M_23,M_24
0.000308286049403,0.000334525248036,0.000309069408104,0.000272051431239,0.000365114537999,0.000270278076641,0.000320729566738,0.000408719002735,0.000433304812759,0.000419075833634,0.000410806271248,0.000314242497552,0.00029300362803,0.000321424333379,0.00029926863499,0.000265536364168,0.000361434009392,0.000269317824859,0.000321941741277,0.000411660410464,0.000437299837358,0.000423775054514,0.000415779359173,0.000319178332575
0.000308285001665,0.000334540614858,0.000309078255668,0.000272063072771,0.000365123618394,0.000270283431746,0.00032073748298,0.000408721971326,0.00043330527842,0.000419083167799,0.000410810171161,0.00031424453482,0.000293008983135,0.00032142107375,0.000299268402159,0.000265537761152,0.000361432903446,0.000269312004093,0.000321947678458,0.0004116637283,0.000437296228483,0.000423774297815,0.000415788614191,0.000319178681821
0.000308279879391,0.000334532232955,0.000309070339426,0.000272052828223,0.00036511325743,0.000270283431746,0.000320732768159,0.000408720341511,0.000433302484453,0.000419082702138,0.000410811044276,0.000314248842187,0.000293004908599,0.000321425264701,0.000299267470837,0.000265528913587,0.000361427024473,0.000269321666565,0.000321946281474,0.000411663961131,0.000437301467173,0.000423777033575,0.000415783026256,0.000319178798236
0.000308275455609,0.000334527343512,0.000309076393023,0.000272057252005,0.000365126586985,0.000270289252512,0.00032073474722,0.000408727210015,0.000433311332017,0.000419088639319,0.000410815817304,0.000314246106427,0.000293007236905,0.000321419909596,0.000299268867821,0.000265530310571,0.000361425743904,0.000269316602498,0.000321944709867,0.000411659071688,0.000437302165665,0.000423773890361,0.000415783608332,0.000319176644552
0.000308244139887,0.000334491953254,0.000309047754854,0.000272031407803,0.000365103827789,0.000270278251264,0.000320733117405,0.000408725871239,0.00043330527842,0.000419091782533,0.000410818960518,0.000314254022669,0.00029301084578,0.000321434810758,0.000299280043691,0.000265545211732,0.000361438898835,0.000269318348728,0.000321949890349,0.000411668617744,0.000437305192463,0.000423776800744,0.000415787799284,0.000319186889101
0.000308280345052,0.000334522686899,0.000309070572257,0.000272047705948,0.000365108426195,0.000270274176728,0.000320728984661,0.000408724998124,0.000433303881437,0.000419086427428,0.000410808832385,0.000314243603498,0.000293008983135,0.000321420840919,0.00029926863499,0.000265535200015,0.000361429352779,0.000269312527962,0.000321944418829,0.000411659537349,0.00043729878962,0.000423773191869,0.000415786460508,0.000319181999657
0.000308282440528,0.000334531301633,0.000309073366225,0.000272053759545,0.000365113315638,0.000270283606369,0.000320732127875,0.000408720574342,0.00043330155313,0.000419082527515,0.000410811160691,0.000314245349728,0.000293002580293,0.000321422005072,0.000299267005175,0.000265535432845,0.000361429236364,0.00026931182947,0.00032193842344,0.000411661632825,0.00043729855679,0.000423775578383,0.000415786751546,0.000319178099744
0.000308279530145,0.000334525946528,0.000309074530378,0.000272047240287,0.000365119019989,0.000270280404948,0.000320729566738,0.000408717489336,0.000433306209743,0.000419078452978,0.000410809181631,0.000314240169246,0.000293008051813,0.000321425963193,0.00029927236028,0.000265536596999,0.000361430866178,0.00026931555476,0.000321945757605,0.000411662331317,0.000437296112068,0.000423775636591,0.000415783782955,0.00031918019522
0.000308279530145,0.000334532232955,0.00030907173641,0.000272050499916,0.000365116808098,0.000270280637778,0.00032073224429,0.000408721156418,0.000433307373896,0.000419082469307,0.000410808133893,0.00031424080953,0.000293001998216,0.000321428989992,0.000299275619909,0.000265535200015,0.000361434940714,0.000269312469754,0.000321941508446,0.000411659537349,0.000437301234342,0.00042377813952,0.000415783259086,0.000319180660881
0.000308260670863,0.000334528507665,0.000309080351144,0.000272063538432,0.000365125422832,0.000270290649496,0.000320741499308,0.000408732739743,0.000433313893154,0.000419087475166,0.000410816282965,0.000314245698974,0.000293007004075,0.00032143201679,0.000299272825941,0.000265531940386,0.000361435813829,0.000269315787591,0.000321944826283,0.00041165977018,0.000437298323959,0.000423777266406,0.000415777496528,0.000319175131153
0.000308276154101,0.000334540382028,0.000309084309265,0.000272065866739,0.00036513019586,0.000270290183835,0.000320746563375,0.000408726802561,0.000433311797678,0.00041908887215,0.000410815468058,0.000314243428875,0.000293007469736,0.000321419211105,0.000299263745546,0.000265529379249,0.000361431157216,0.000269317650236,0.000321944069583,0.00041166174924,0.000437296344899,0.000423772609793,0.000415788847022,0.000319176120684
0.00030828488525,0.000334526412189,0.000309063820168,0.000272046774626,0.000365112500731,0.000270279124379,0.000320729101077,0.00040871638339,0.000433302950114,0.000419084564783,0.000410810753237,0.000314245931804,0.00029300886672,0.000321420142427,0.00029927236028,0.000265530077741,0.00036142783938,0.000269315205514,0.000321946048643,0.000411660468671,0.000437300885096,0.000423775461968,0.000415784947108,0.000319181825034
0.000308278831653,0.000334518263116,0.000309071037918,0.00027204817161,0.000365111860447,0.000270282151178,0.000320720719174,0.000408719584811,0.000433302018791,0.000419078452978,0.000410806969739,0.000314240169246,0.000293002114631,0.000321422470734,0.000299269799143,0.000265537528321,0.000361429236364,0.000269314972684,0.000321942090522,0.000411657849327,0.000437299138866,0.000423775694799,0.00041578290984,0.000319179671351
0.000308280810714,0.000334533629939,0.000309081980959,0.000272050499916,0.000365115120076,0.000270280172117,0.000320726830978,0.000408721156418,0.000433304347098,0.00041907816194,0.000410806387663,0.000314242381137,0.000292999437079,0.000321419443935,0.000299269100651,0.0002655335702,0.000361430982593,0.000269318930805,0.000321942963637,0.000411655812059,0.000437303562649,0.000423771096393,0.000415789429098,0.000319177983329
0.000308287912048,0.000334542244673,0.000309079419822,0.000272065401077,0.000365123618394,0.000270285410807,0.00032073498005,0.000408726395108,0.000433305511251,0.000419080664869,0.000410810578614,0.000314236851409,0.000293003744446,0.000321420142427,0.000299265375361,0.000265532406047,0.000361432263162,0.000269316777121,0.000321945582982,0.000411661632825,0.000437298440374,0.000423771620262,0.000415783433709,0.000319174141623
0.000308281509206,0.000334535492584,0.000309081515297,0.000272057019174,0.000365118321497,0.000270284595899,0.00032073399052,0.000408719992265,0.000433309003711,0.000419080257416,0.000410806504078,0.000314236036502,0.000293006189167,0.000321420840919,0.000299267470837,0.000265527749434,0.000361435988452,0.000269312702585,0.000321938830893,0.000411662622355,0.000437295413576,0.000423773482908,0.000415786460508,0.000319182989188
0.000308282091282,0.000334532465786,0.000309072900563,0.000272052129731,0.000365113432053,0.000270279822871,0.000320728402585,0.000408726162277,0.000433307839558,0.000419080490246,0.000410810636822,0.000314240285661,0.000293006421998,0.0003214282915,0.000299268867821,0.00026552984491,0.000361432612408,0.000269311130978,0.00032194290543,0.000411664077546,0.000437299371697,0.000423771969508,0.000415783841163,0.000319183396641
0.000308289309032,0.0003345340956,0.000309075461701,0.000272056087852,0.000365119951311,0.0002702830825,0.000320730090607,0.000408720283303,0.000433310400695,0.000419079791754,0.000410809589084,0.000314243603498,0.000292998855002,0.000321422005072,0.000299269566312,0.000265523325652,0.000361435580999,0.000269314157777,0.000321940868162,0.000411660585087,0.000437299371697,0.000423775927629,0.000415786053054,0.000319178798236
0.000308274757117,0.000334525480866,0.00030907522887,0.000272057484835,0.000365123210941,0.000270283897407,0.000320737250149,0.000408728490584,0.000433310400695,0.000419086311013,0.000410814885981,0.00031424005283,0.000293001998216,0.000321422237903,0.000299270730466,0.000265528913587,0.000361430342309,0.00026931555476,0.000321943196468,0.000411661458202,0.000437302631326,0.000423774181399,0.000415786751546,0.00031917670276
