M_1,M_2,M_3,M_4,M_5,M_6,M_7,M_8,M_9,M_10,M_11,M_12,M_13,M_14,M_15,M_16,M_17,M_18,M_19,M_20,M_21,M_22,M_23,M_24
0.00125345564447,0.000592072145082,0.000454236462247,0.000205443764571,0.00029756053118,0.000338235578965,0.000183961295988,0.000337706354912,0.00059517234331,0.00143025279976,0.00204299087636,0.00182917178608,0.00351758371107,0.00264790537767,0.00295190536417,0.00278949481435,0.00323064043187,0.00300924573094,0.00255395215936,0.0019678089302,0.00179105740972,0.00223568547517,0.0023283844348,0.001746971393
-0.000282383582089,6.38588680886e-05,0.000319515529554,0.000915314478334,0.000796887965407,0.000863209308591,0.00119255622849,0.00150887295604,0.00207390123978,0.00219803722575,0.00321414275095,0.00373797118664,0.00279879383743,0.00361799541861,0.00385785009712,0.00438503921032,0.00352593557909,0.00301695149392,0.00311146024615,0.00315203983337,0.00342875672504,0.00357126444578,0.004549741745,0.00507214479148
5.67598617636e-05,-5.75319281779e-05,-0.000146651698742,-0.000223460199777,-0.000276100123301,-9.26879001781e-05,-2.7074420359e-05,-4.47752536274e-05,0.000502529263031,0.000604652974289,0.000963676546235,0.00109637109563,0.00126907671802,0.00128675461747,0.00135020038579,0.00121815968305,0.00102515541948,0.000961044570431,0.00079856364755,0.000466993602458,0.000809121702332,0.000775464402977,0.000897416670341,0.000934371317271
-0.0003520338214,0.00145229091868,0.00418152473867,0.00693106837571,0.00778185529634,0.00846583023667,0.0109744528309,0.0134698180482,0.014778775163,0.016784934327,0.0191900227219,0.0202560648322,0.0178510230035,0.0176340993494,0.018114099279,0.0190064273775,0.0174355711788,0.0164920240641,0.0182108394802,0.0204914081842,0.0212837290019,0.0227733775973,0.0248863957822,0.0249380618334
0.000470644736197,0.00105642376002,0.00208524242043,0.00350244785659,0.00378798670135,0.00374326831661,0.00457580434158,0.0059117549099,0.00643390417099,0.0070927226916,0.0088226152584,0.00928868725896,0.0071928659454,0.00757592357695,0.00817604735494,0.00949171837419,0.00809949170798,0.00735753588378,0.00851709581912,0.0101070217788,0.0111695770174,0.0126327909529,0.015123709105,0.0156920496374
2.27593700401e-05,0.000135839858558,0.000275148020592,0.000485519587528,0.000436819798779,0.000646700791549,0.000906647124793,0.000975068833213,0.00163136096671,0.00171625311486,0.00229014153592,0.00271941255778,0.00226373737678,0.00292056472972,0.00308263208717,0.00326378922909,0.00265329726972,0.00246656802483,0.00251184892841,0.0021598751191,0.00246872194111,0.00236979871988,0.00269402284175,0.0029923338443
-0.0010961110238,-0.00116566359065,-0.00135407410562,-0.00096426095115,-0.00101659982465,-0.000964782724623,-0.000824161397759,-0.000547756033484,-2.7155096177e-05,7.5040734373e-06,0.000809082703199,0.00123334303498,0.000578112842049,0.00118519365788,0.00134262209758,0.0016234270297,0.00103205116466,0.000738393922802,0.000707708706614,0.000610723567661,0.000926008389797,0.000926576496568,0.00156071269885,0.00201137410477
0.00158638693392,0.00154814985581,0.00175316957757,0.00161382229999,0.00176511448808,0.00178611814044,0.00138283276465,0.00178006710485,0.00209426530637,0.0022945755627,0.00267124501988,0.0025472715497,0.00292540970258,0.00234158500098,0.00234257918783,0.00201738090254,0.00197556545027,0.00179967610165,0.00132909487002,0.000994242494926,0.00117421057075,0.00115205603652,0.00117232545745,0.000962756806985
-0.00118251005188,-0.00152214756235,-0.00170203158632,-0.00188998458907,-0.00167311402038,-0.00202805735171,-0.00276228506118,-0.00263619469479,-0.003247869201,-0.00169253908098,-0.000266555754934,-0.00144369155169,0.000641847902443,-0.00101718027145,-0.000722077733371,-0.00107991136611,0.000179853232112,-0.000327978341375,-0.0012749414891,-0.00211861729622,-0.00330963078886,-0.00174485146999,-0.000640655925963,-0.00209457799792
9.91932465695e-05,0.000148862542119,0.000163728080224,5.64739457332e-05,-9.14276461117e-05,-0.000120724842418,-0.0002856143401,-0.000404550752137,8.59907595441e-06,5.8475357946e-05,0.000354266667273,0.000478423724417,0.000729854276869,0.000663481128868,0.00065223191632,0.000471476872917,0.000340761878761,0.000261704961304,5.89576666243e-05,-0.000157268717885,0.000227892713156,0.000225623545703,0.00043100543553,0.000494566687848
-0.00217076670378,-0.000925496511627,0.000299576146062,0.00203988840804,0.00190488249063,0.00163716124371,0.00239601172507,0.0035783550702,0.00414779875427,0.00509055424482,0.00708921533078,0.00776787288487,0.00608396530151,0.00670163612813,0.00736174266785,0.00865633692592,0.00734725035727,0.00648209732026,0.00740348640829,0.00870551075786,0.00951158441603,0.0107653429732,0.013092094101,0.013663274236
-0.000113647489343,0.00277203507721,0.00585986115038,0.00872005335987,0.00906214490533,0.00916450936347,0.0117665799335,0.0145515650511,0.0159120876342,0.018348492682,0.0209095925093,0.0221905838698,0.0197898596525,0.0198767967522,0.0202425140887,0.0209668483585,0.019912995398,0.0188234113157,0.0206445436925,0.0227823257446,0.0234868936241,0.0249806772918,0.0267201568931,0.0269157197326
-0.000937020347919,-0.000383179693017,0.00026723643532,0.00146192731336,0.00128363864496,0.0011224988848,0.00181899312884,0.00279372790828,0.00344539992511,0.00411379896104,0.00589171145111,0.00652052741498,0.00503107532859,0.00580160599202,0.0064747473225,0.00768824387342,0.00652979779989,0.00583371333778,0.00656844116747,0.0075169224292,0.0082081547007,0.00917613320053,0.0111876595765,0.0117996148765
-7.14441412129e-05,-4.23796591349e-05,1.5128578525e-05,0.000207435979974,0.000194290594663,0.000479395210277,0.000812461774331,0.000895770441275,0.00163589185104,0.00180930481292,0.00236197258346,0.00281619140878,0.00249023898505,0.00314348586835,0.00332552543841,0.00345901539549,0.00287457206286,0.00274159014225,0.00280438479967,0.00236468855292,0.00268147233874,0.00256458949298,0.00276135373861,0.00299616064876
-9.8594056908e-05,-0.000306417758111,-0.000273371988442,-0.000351128925104,-0.000341077044141,-0.00022827758221,-0.00026138179237,-0.000309534196276,0.00022417580476,0.000318231002893,0.000652750662994,0.000854254409205,0.000942924350966,0.0010534694884,0.00112031726167,0.00104307709262,0.000834879698232,0.000794246268924,0.000680742494296,0.000354562595021,0.000720026611816,0.000664981955197,0.000808693876024,0.000892397656571
-9.15014534257e-05,-0.00014061370166,-8.69770883583e-05,-0.000153901521116,-0.000124448211864,1.05646904558e-07,-2.93896300718e-06,-3.12894699164e-05,0.000426395563409,0.000868799048476,0.0012088206131,0.00118078175001,0.0021981834434,0.00173212261871,0.00181943667121,0.00156492623501,0.00167990010232,0.00157786416821,0.00128386449069,0.000883524597157,0.00109436735511,0.00128039182164,0.0013354816474,0.00108039891347
0.000162306649145,1.63211370818e-05,-4.25326288678e-05,-0.000142135773785,-0.000142981938552,3.76961543225e-05,0.000105889106635,0.000133779773023,0.000596825615503,0.00113864708692,0.00155289622489,0.00151390442625,0.00267459196039,0.00218747998588,0.00235172384419,0.00212818011642,0.00227960175835,0.00216236617416,0.00186199625023,0.00138601195067,0.00152599811554,0.00175666576251,0.00177662540227,0.00144482310861
