2.621127379727683981e-04,2.620585296703541981e-04,2.621598424717817171e-04,2.622038631057770856e-04,2.621557287861407833e-04,2.622099174995756732e-04,2.621605602679495987e-04,2.621539349953273595e-04,2.621293550240169092e-04,2.621150648636597926e-04,2.621780812106688958e-04,2.620942655653430873e-04,2.621054816551720169e-04,2.620589620271103893e-04,2.621270183386359138e-04,2.622192054741621036e-04,2.621406130902299045e-04,2.622192404544821764e-04,2.621899115549183195e-04,2.621635951605192738e-04,2.621189966516362067e-04,2.621314440487317867e-04,2.621622435209515880e-04,2.621148745707186116e-04
2.617174117137951788e-04,2.605932435706871555e-04,2.596575507913601640e-04,2.621226405321001743e-04,2.618578087264491951e-04,2.614539903146501955e-04,2.601209896606931546e-04,2.595622392136401812e-04,2.599816434568501971e-04,2.610558778926611815e-04,2.621819671549501505e-04,2.628381545839601546e-04,2.618923245078741912e-04,2.600977333446901902e-04,2.608906686393711971e-04,2.625935847789101756e-04,2.604598776023681582e-04,2.612781736291011560e-04,2.604459806208091546e-04,2.603054618766411634e-04,2.596982468957301986e-04,2.611321545794043639e-04,2.627559802152501555e-04,2.617280023555011823e-04
2.298635287373543463e-04,2.288783723862253304e-04,2.285346977375503450e-04,2.294016499902943435e-04,2.296371486987423491e-04,2.294715112863353443e-04,2.290883494531463374e-04,2.283861475118933440e-04,2.278391420571123282e-04,2.293056765849223254e-04,2.297359597076783263e-04,2.299280814200213444e-04,2.297697604913603441e-04,2.288980467174483264e-04,2.286991584119903262e-04,2.298850038554543524e-04,2.292093086015411520e-04,2.293698262943023414e-04,2.290090784510053379e-04,2.284043512704603414e-04,2.285301321061733405e-04,2.289244442661893264e-04,2.299215163135493519e-04,2.294938441218843364e-04
2.064203218025721849e-04,2.038213959580121996e-04,2.048966756057816986e-04,2.058509345397921940e-04,2.046673250383891998e-04,2.047432589179961889e-04,2.036434356784521792e-04,2.020985466328821902e-04,2.035917193740321952e-04,2.056811722480441816e-04,2.068514010774121967e-04,2.058539666339421971e-04,2.063790044477121881e-04,2.044774952366181810e-04,2.046855385914462047e-04,2.059793333026622042e-04,2.040592495416071917e-04,2.046785845038151888e-04,2.036033090536822044e-04,2.024185088221821952e-04,2.038386552479321890e-04,2.051567416926251895e-04,2.065917771418121940e-04,2.065639020243522056e-04
2.212654817859009183e-04,2.127156940956509217e-04,2.170504007900709079e-04,2.171725296803709215e-04,2.127677965827909042e-04,2.165528687015809211e-04,2.147066549812429084e-04,2.108928108495909074e-04,2.128888410831709097e-04,2.106855174728309221e-04,2.189997308971308992e-04,2.189389239071409072e-04,2.173775535339709001e-04,2.136250480931809153e-04,2.154979825804099265e-04,2.181044907591509255e-04,2.126721100160509155e-04,2.179422856157509070e-04,2.122935977670009188e-04,2.116953839220609161e-04,2.120956035585309072e-04,2.115992370143009041e-04,2.179091312683809208e-04,2.193172024876509016e-04
1.887669249974567923e-04,1.881279870638787760e-04,1.884899704120806792e-04,1.891935281905407734e-04,1.884233496928907823e-04,1.889359638961887701e-04,1.882251372072167876e-04,1.877997639221867885e-04,1.876791195966737678e-04,1.887594741892807909e-04,1.893765550196637706e-04,1.890086278154737927e-04,1.887167814082357927e-04,1.878555211531747699e-04,1.886743027067487762e-04,1.893524857610257765e-04,1.881553696584337902e-04,1.889361499914907802e-04,1.882189750740327801e-04,1.879074123591867697e-04,1.876353997934307710e-04,1.887998806566057919e-04,1.891927418329447913e-04,1.892131339603357772e-04
2.165944572810520475e-04,2.161157096244380551e-04,2.161116099309250528e-04,2.167001496185520673e-04,2.165520415441412651e-04,2.166193534744550629e-04,2.166751946582110672e-04,2.158534103939610646e-04,2.160446254164070652e-04,2.160187217897850632e-04,2.169378982611880606e-04,2.172919760570540457e-04,2.164710732968695586e-04,2.159920863748670584e-04,2.162735380301920483e-04,2.168622078446100514e-04,2.164242318498632556e-04,2.165566449542630559e-04,2.167092514978360539e-04,2.159670670507360445e-04,2.159401000223840615e-04,2.165293029368795473e-04,2.169688684373700580e-04,2.166696789613410429e-04
2.598806768483371285e-04,2.599345619325936865e-04,2.597847202335191921e-04,2.599357568603274872e-04,2.600646747311454224e-04,2.601746108810782049e-04,2.598584083765772016e-04,2.596850067323262356e-04,2.598346077667982256e-04,2.599381844945407153e-04,2.601810808410792274e-04,2.601238530374362233e-04,2.600446533951471977e-04,2.598598061901672297e-04,2.599095314147607284e-04,2.601368335346092319e-04,2.598655919351082087e-04,2.600549054273547963e-04,2.598944506991699224e-04,2.597623566152891896e-04,2.597942082955372175e-04,2.600715098856882070e-04,2.601240377335261884e-04,2.600152685270712351e-04
2.370100851314450342e-04,2.370154035393093426e-04,2.367294548140357470e-04,2.370261956676589319e-04,2.371035231632167509e-04,2.371029942607777343e-04,2.368798072257825350e-04,2.368213900912567293e-04,2.367264087277627454e-04,2.368661089324407504e-04,2.372347441383087379e-04,2.371976356155607263e-04,2.370265174866035261e-04,2.368303534484727407e-04,2.368970049503443527e-04,2.371427039201267511e-04,2.369192874142322382e-04,2.370949445895217304e-04,2.369645897271552282e-04,2.368058462362287488e-04,2.367222124885667281e-04,2.370547619962451523e-04,2.370561318255792358e-04,2.371883910165707319e-04
2.931507550272332229e-04,2.924208276842922474e-04,2.919746746899252597e-04,2.930805942996532508e-04,2.907070956297862284e-04,2.914118189525102365e-04,2.882443607641932588e-04,2.879084391536532433e-04,2.878255819691032417e-04,2.923250053939042536e-04,2.939026304222132585e-04,2.952868268734132372e-04,2.955603477905732464e-04,2.908571807918872631e-04,2.920057050322582355e-04,2.940631019409532441e-04,2.901486432150632440e-04,2.896447293169732216e-04,2.879055861587532378e-04,2.905839075353962449e-04,2.883504126993832284e-04,2.911801289013112156e-04,2.948657435748432490e-04,2.932413750444232180e-04
2.710529262285760210e-04,2.694797255111520094e-04,2.676635402967880110e-04,2.714886313009480003e-04,2.711852148030380002e-04,2.708350590006580153e-04,2.686739034665580031e-04,2.673804011908179849e-04,2.677053907517180096e-04,2.701801938277432081e-04,2.721617785883379925e-04,2.731586211647979998e-04,2.715266087348379973e-04,2.687082331526779804e-04,2.697162218583300242e-04,2.724965360538280095e-04,2.691576127317720163e-04,2.702522322989059822e-04,2.690713778475080148e-04,2.683547500222580040e-04,2.678931049437380035e-04,2.702313966210564814e-04,2.727301514218380125e-04,2.712093414293980037e-04
3.395756984413815537e-04,3.395906322396280755e-04,3.395997061346555756e-04,3.396206355597629714e-04,3.395180914510688560e-04,3.395446527077083574e-04,3.395121252076768932e-04,3.395677271260427905e-04,3.394713745340020546e-04,3.395015191746300729e-04,3.396240972122375676e-04,3.395414667001559589e-04,3.396638166660764834e-04,3.395149782025821570e-04,3.396230058262512627e-04,3.396528804188082449e-04,3.394211847707584418e-04,3.395863730358556886e-04,3.395057336035926777e-04,3.395628886481699823e-04,3.394783454121866914e-04,3.395245026441322733e-04,3.396064657317068901e-04,3.395446009368346908e-04
1.891398712267389518e-04,1.886479569776498323e-04,1.888091756760248486e-04,1.896354444173088444e-04,1.892043007786790355e-04,1.895984058551998400e-04,1.890314476258468299e-04,1.884070153313968513e-04,1.889248499976618376e-04,1.888969860739028446e-04,1.900386289857078500e-04,1.893747948587258425e-04,1.891159306956794405e-04,1.883079622586468396e-04,1.892483158158232421e-04,1.899221599111988409e-04,1.888510359254528506e-04,1.897556647813428501e-04,1.889427389333488301e-04,1.884783458008818327e-04,1.887183933501528424e-04,1.896397330045498442e-04,1.895636969824088410e-04,1.891100679940348379e-04
2.143226570865056210e-04,2.141021005715796331e-04,2.144414264668630197e-04,2.148243392401726168e-04,2.145564487553342132e-04,2.145488622235163325e-04,2.142251823257966211e-04,2.137133628753716292e-04,2.142537514528086121e-04,2.145692333627156109e-04,2.153242653817726286e-04,2.146533204553246360e-04,2.144626861061918878e-04,2.137857483513096320e-04,2.143246383718346178e-04,2.151066863916916230e-04,2.144875571137653256e-04,2.146632506685876133e-04,2.140898770485326114e-04,2.139978312334996254e-04,2.138009158180936354e-04,2.148460354338956274e-04,2.152408806939896111e-04,2.146770720926556347e-04
2.074917910074327275e-04,2.063063485372578247e-04,2.060546315532078452e-04,2.088270527892778299e-04,2.078812786817038367e-04,2.083254587860188412e-04,2.067909029270008445e-04,2.046804982404778453e-04,2.052098610210278387e-04,2.069021557361808334e-04,2.106395608723978289e-04,2.095561881777778415e-04,2.081422570552948293e-04,2.045884216427678334e-04,2.077307807518248366e-04,2.099121926896778314e-04,2.066533924903598488e-04,2.089868792709178289e-04,2.064951107396578484e-04,2.048671910071478311e-04,2.054160993913378382e-04,2.089894706130278237e-04,2.083700502988378341e-04,2.090293481779078449e-04
2.164554414092097754e-04,2.149490083283217882e-04,2.147947395199417881e-04,2.165183276294287845e-04,2.167750090205017906e-04,2.170659655284017879e-04,2.154388461456097754e-04,2.145839103324217643e-04,2.146529810732217844e-04,2.153514485155087689e-04,2.181158060882017842e-04,2.174048100944817648e-04,2.162042309401967675e-04,2.143275899382517829e-04,2.164182069573097834e-04,2.177807002187317847e-04,2.151229080923297847e-04,2.172711922678517867e-04,2.150687459639377642e-04,2.150362058709907659e-04,2.147750106194117655e-04,2.164914025774607859e-04,2.172300582098717699e-04,2.166611774621257690e-04
2.361637809709404053e-04,2.356590303435954084e-04,2.355171585606474153e-04,2.365444032328914035e-04,2.363033468511894163e-04,2.360671723229565107e-04,2.356336248367314127e-04,2.347495140373884182e-04,2.355435603070274236e-04,2.360534180611029186e-04,2.367972843619914087e-04,2.368105614922794068e-04,2.362116858196764183e-04,2.354613621517024128e-04,2.360433241399420090e-04,2.367833565977504190e-04,2.358104993271594070e-04,2.361071436351004171e-04,2.356594347160954114e-04,2.352673640949903995e-04,2.350665882514614059e-04,2.365087079150734236e-04,2.365153849585694106e-04,2.366211388614334026e-04
2.364929062825374992e-04,2.355617007786665038e-04,2.346864525932115071e-04,2.367001408923644871e-04,2.369211045782164925e-04,2.366069477228334970e-04,2.358854240519824886e-04,2.349983287317314947e-04,2.351772264838684857e-04,2.356740743573014919e-04,2.372463795785314871e-04,2.373052458603714960e-04,2.364082720977214876e-04,2.349235030286615040e-04,2.360241210210811929e-04,2.374165378475014858e-04,2.357285093321895059e-04,2.368240551781995013e-04,2.354032567192795107e-04,2.356153130164264991e-04,2.349991934452414920e-04,2.363904097470785029e-04,2.372900741959414913e-04,2.365742677086065055e-04
2.565667398045095465e-04,2.555087558261965458e-04,2.547973764481675264e-04,2.561929652900155389e-04,2.563345278469345533e-04,2.556293959540715610e-04,2.552916259834255692e-04,2.539378750035965206e-04,2.542952171629365358e-04,2.557437983912711258e-04,2.561421682684155332e-04,2.566917510731765522e-04,2.569415035624565496e-04,2.559764972749005549e-04,2.549518635337475522e-04,2.569282222345265344e-04,2.556201527542949670e-04,2.550883091694455189e-04,2.552903582966255269e-04,2.545139365114465653e-04,2.546925446265405285e-04,2.555167495289395224e-04,2.561968537023955441e-04,2.563442243916595341e-04
2.171469981946686433e-04,2.164194243276576220e-04,2.163389695914846303e-04,2.172962368330246419e-04,2.168828953788875440e-04,2.173412033348746453e-04,2.168589436541256278e-04,2.161851975036466341e-04,2.158579454156406209e-04,2.161896050239766243e-04,2.178131130385196218e-04,2.178051137389246431e-04,2.170755096141366205e-04,2.162490114019536365e-04,2.166546431935456412e-04,2.173429999241136229e-04,2.167428439717960338e-04,2.172522120013906446e-04,2.169874207729106290e-04,2.161639154769126310e-04,2.158220094332226303e-04,2.172395897026946192e-04,2.172622947288486343e-04,2.164935979975576429e-04
2.279139080234193109e-04,2.279937792878533067e-04,2.267830810265853304e-04,2.288050078907173245e-04,2.288857592600043300e-04,2.291005020457333131e-04,2.278648544209713243e-04,2.271884945409753307e-04,2.266684365255653073e-04,2.280200075318453211e-04,2.298498462647453064e-04,2.294513042844253297e-04,2.281105631852433236e-04,2.269071758108653111e-04,2.281740132882215306e-04,2.293103182031853299e-04,2.277141340162573289e-04,2.293260677424953083e-04,2.278753107382483066e-04,2.269588137593653169e-04,2.270271764984953234e-04,2.291124835049653246e-04,2.292392283983053195e-04,2.287525723909243256e-04
5.839039628555614319e-04,5.833448654037355066e-04,5.837287716181347764e-04,5.837220763848723374e-04,5.835707948958239119e-04,5.837908798760344919e-04,5.836725806311788027e-04,5.836267102378577421e-04,5.835916557595039389e-04,5.834432608464684526e-04,5.837543968014094605e-04,5.838221620766714283e-04,5.836905297330157978e-04,5.833991128841075138e-04,5.835984797203442372e-04,5.839257527965424459e-04,5.834363599289234736e-04,5.838616744470154609e-04,5.836474115912782760e-04,5.835699833523982439e-04,5.836232052097862491e-04,5.836421477527133778e-04,5.836102764834864192e-04,5.837140225159782739e-04
2.037210379395861480e-04,2.026907429834321557e-04,2.030961495017631505e-04,2.047010983576851462e-04,2.033092831927681328e-04,2.042457581320551339e-04,2.030349199495031529e-04,2.024177999411651307e-04,2.021219056112851388e-04,2.030494591697391371e-04,2.061863893331251408e-04,2.045541194480081457e-04,2.038690326777611546e-04,2.023492692964951479e-04,2.035335923964315418e-04,2.050955868185151405e-04,2.027566095269211317e-04,2.046998040858451348e-04,2.029794901343121472e-04,2.023241996007051416e-04,2.024914293172851555e-04,2.043416223988281421e-04,2.045908333927461348e-04,2.041789918947341362e-04
1.877761496116716158e-04,1.868850945191826254e-04,1.872390603780236130e-04,1.883834233595176109e-04,1.877675094726126231e-04,1.883522013250316259e-04,1.874127068845156039e-04,1.869307004612846248e-04,1.868154263145086033e-04,1.875502774873076051e-04,1.888811723259966084e-04,1.879095071847136265e-04,1.877856418713266167e-04,1.864764152421066040e-04,1.876891745438364137e-04,1.887978198201066191e-04,1.871608010067386026e-04,1.885022319178336029e-04,1.874252984005296161e-04,1.870712485889206055e-04,1.869349008981186205e-04,1.881993555160696050e-04,1.880093997851456031e-04,1.881410992910156085e-04
2.163171931387050304e-04,2.152586942500804297e-04,2.153049284387304212e-04,2.170901056981714306e-04,2.173384086029764306e-04,2.170193125264034283e-04,2.157116935926924170e-04,2.140016274757264205e-04,2.151469797006764226e-04,2.162229855398912234e-04,2.177424634817464073e-04,2.178529621152264239e-04,2.166987136952754089e-04,2.143430451941564184e-04,2.161372795580684069e-04,2.180194782332664245e-04,2.161134971380554220e-04,2.169164535948284135e-04,2.151047472606464062e-04,2.153631958574864160e-04,2.143893325528864295e-04,2.175844587751764271e-04,2.171779468787314127e-04,2.172203626156424120e-04
2.497196995863837496e-04,2.489453178534737211e-04,2.485085815612707522e-04,2.492173975814447454e-04,2.495112756456727404e-04,2.493164030809597465e-04,2.486903029248487039e-04,2.483011314726707290e-04,2.480717655139397172e-04,2.490234065207968064e-04,2.494845045071127478e-04,2.498439902604617110e-04,2.498811505540837145e-04,2.488603898339697374e-04,2.487222021783317425e-04,2.497665746144967251e-04,2.490228216498451149e-04,2.490773181900967216e-04,2.487458950487247294e-04,2.485172762696287213e-04,2.483052759409937302e-04,2.489672547117997240e-04,2.496722005093597032e-04,2.495490515929287196e-04
2.087769150968752101e-04,2.086788316785972302e-04,2.088413488464536244e-04,2.090901680607872297e-04,2.090301474283892084e-04,2.089507113191367137e-04,2.089772991608195181e-04,2.087916586021802256e-04,2.088348215187275296e-04,2.088496979492491146e-04,2.090751726971772236e-04,2.089163438542692396e-04,2.088404883305797080e-04,2.086158419166312132e-04,2.086892082407442220e-04,2.091630684470362092e-04,2.090495153320082102e-04,2.090196015614932039e-04,2.089694159958873255e-04,2.088588376072784297e-04,2.086885883894722138e-04,2.088929420201389149e-04,2.090580015576582211e-04,2.089750198431634053e-04
2.517620883309113714e-04,2.489800838863483797e-04,2.492934557833483868e-04,2.523476896716483919e-04,2.524584989303784040e-04,2.522767341911984055e-04,2.500208589463983775e-04,2.480073021732484041e-04,2.486116837482384026e-04,2.510624007750648034e-04,2.533510889593083653e-04,2.544355474430683747e-04,2.511382017294550061e-04,2.488423845559784107e-04,2.511124800004973069e-04,2.536166637469584027e-04,2.497753012971083968e-04,2.525191436116783618e-04,2.492563752448584066e-04,2.492740976742183895e-04,2.490151173765084154e-04,2.513273151342714081e-04,2.537687148030483763e-04,2.527184404872784089e-04
1.829422250131809236e-04,1.828722545785409128e-04,1.829278327102889254e-04,1.833705240521819131e-04,1.832180490346129245e-04,1.832973606139249147e-04,1.832044332948264131e-04,1.830802573561978103e-04,1.829387787520469274e-04,1.830834489606015332e-04,1.832961279074459210e-04,1.829654785307539160e-04,1.830332549997192373e-04,1.827053634714619328e-04,1.831002549055784213e-04,1.834237221229519251e-04,1.830171136808237330e-04,1.834209992548379209e-04,1.831767120907732110e-04,1.830974508831212160e-04,1.828976922672999154e-04,1.832347444417779174e-04,1.832194356544999242e-04,1.830061746351299137e-04
1.826906784610416617e-04,1.822573324614606375e-04,1.825017539499536367e-04,1.829782516723796413e-04,1.828744636635036395e-04,1.828957568839406438e-04,1.825664381586246442e-04,1.818728693603646447e-04,1.822309866835926536e-04,1.827074774099546382e-04,1.834004795270286392e-04,1.830152902344886457e-04,1.827079139643491602e-04,1.820530949654566410e-04,1.826673577812539418e-04,1.831617458385796616e-04,1.826724649079849278e-04,1.828760573668866609e-04,1.825998149808271591e-04,1.820776217666806478e-04,1.819890180151426497e-04,1.832064031143996563e-04,1.830486222818816496e-04,1.830389509229876557e-04
2.125568386643200680e-04,2.124213976634145584e-04,2.123785845500682809e-04,2.125054763607472745e-04,2.125030319359804255e-04,2.125966112882452647e-04,2.125887197280366817e-04,2.123688544242362751e-04,2.123219668032072776e-04,2.123788420052242706e-04,2.125840995273610803e-04,2.127113551333692759e-04,2.125514460981772834e-04,2.123760505756822742e-04,2.123211356708022723e-04,2.126935711386432608e-04,2.124759921485622823e-04,2.125128278248142734e-04,2.126073838276162757e-04,2.123617058460252596e-04,2.123503106569572829e-04,2.124910896547067634e-04,2.126217957194872588e-04,2.125720271192967819e-04
2.327837982742654533e-04,2.320196965578194559e-04,2.318793401223364573e-04,2.330130033235254419e-04,2.328172758397894495e-04,2.332230615447904360e-04,2.316346485857724493e-04,2.314079537242834557e-04,2.301080164688534347e-04,2.322579657076174521e-04,2.349140032211634560e-04,2.340393804838334453e-04,2.329950528224764559e-04,2.315701532708304422e-04,2.324329540591875550e-04,2.334510045041024385e-04,2.318835069780634552e-04,2.336743734367634315e-04,2.319172531924464423e-04,2.309329335705734309e-04,2.309104901972134380e-04,2.333208049543574511e-04,2.338692278117134428e-04,2.335351139841134545e-04
