Year,Month,State,Temp,Count,price,Megawatthours
2015,1,MD,0.689160467588,0.143064063144,0.23195713835499998,0.13612611664899998
2015,1,ME,0.588204038257,0.0361612606879,0.29120705956500004,0.0160743995635
2015,1,MI,0.614240170032,0.29290226296300004,0.18153167349500002,0.208598570507
2015,1,MN,0.598831030818,0.156227715077,0.141191301607,0.13854034745
2015,1,MO,0.6918172157279999,0.183798862839,0.11377245509000002,0.17316649609
2015,1,MS,0.7587672688629999,0.0810333964663,0.15505830444399998,0.0898056331892
2015,1,MT,0.657279489904,0.0231420497762,0.146864166404,0.023475104413099995
2015,1,NC,0.735387885228,0.303663150997,0.14213677907299999,0.283256288088
2015,1,ND,0.611052072264,0.013177859245799999,0.107784431138,0.0337415041951
2015,1,NE,0.670563230606,0.0505980671014,0.108729908604,0.0540465587961
2015,1,NH,0.6036131774710001,0.031129055844,0.38606996533200005,0.0140092626829
2015,1,NJ,0.674282678002,0.240103598194,0.271667191932,0.149262788309
2015,1,NM,0.715196599362,0.04994248277919999,0.156318941065,0.036800940502300004
2015,1,NV,0.7263549415520001,0.066771813586,0.14308225654,0.057359859806500005
2015,1,NY,0.6121147715199999,0.504672702215,0.33785061456,0.29604755613899997
2015,1,OH,0.6556854410199999,0.33884084321,0.163252442483,0.324506019402
2015,1,OK,0.7263549415520001,0.113430615033,0.0822565395525,0.117552752889
2015,1,OR,0.7284803400640001,0.108227986424,0.127639457926,0.09460612989560001
2015,1,PA,0.645589798087,0.36943296499899997,0.175543649543,0.31769336815
2015,1,RI,0.6615302869290001,0.0166336282631,0.409076583675,0.0064153196828500006
2015,1,SC,0.7587672688629999,0.14662376314,0.15474314528799998,0.163327789079
2015,1,SD,0.646652497343,0.0140860393626,0.141191301607,0.018439913455
2015,1,TN,0.717853347503,0.192103997535,0.141191301607,0.208146770893
2015,1,TX,0.759829968119,0.7372731109630001,0.137724550898,0.7707621859970001
2015,1,UT,0.6965993623800001,0.0575746259941,0.10085092972000001,0.051418385756900005
2015,1,VA,0.705632306057,0.226154256226,0.152221872045,0.249973245239
2015,1,VT,0.590860786397,0.00802156439801,0.303498266625,0.0028379217409499995
2015,1,WA,0.7125398512219999,0.196971154354,0.0832020170186,0.200489086142
2015,1,WI,0.607332624867,0.176800161016,0.184052946738,0.138415787442
2015,1,WV,0.679064824655,0.049864982524,0.09549322407819999,0.0713829252144
2015,1,WY,0.662061636557,0.00617474163648,0.09801449732110001,0.0282014354355
2015,2,AK,0.59298618491,0.0059517764101599995,0.395209580838,0.00332839774086
2015,2,AL,0.745483528162,0.147163769047,0.147494484715,0.168348194826
2015,2,AR,0.717853347503,0.0851483336325,0.09895997478730001,0.0825623896351
2015,2,AZ,0.802337938363,0.177769906158,0.15190671289000002,0.103224254263
2015,2,CA,0.8087141339,0.9209666348919999,0.304443744091,0.426926456637
2015,2,CO,0.6965993623800001,0.150839623429,0.162937283328,0.0881955309364
2015,2,CT,0.6099893730070001,0.08933501133230001,0.461077844311,0.0544610479192
2015,2,DC,0.6615302869290001,0.0019352664879200001,0.21399306649900002,0.0131000800606
2015,2,DE,0.665249734325,0.013921375319100001,0.226914591869,0.0153524882887
2015,2,FL,0.8267800212540001,0.6274076996600001,0.196659312953,0.376838763803
2015,2,GA,0.7555791710950001,0.28875398340799996,0.157894736842,0.261053191053
2015,2,HI,0.886822529224,0.0160211138598,0.702804916483,0.006823171037090001
2015,2,IA,0.603081827843,0.08618681145330001,0.0958083832335,0.0856812064157
2015,2,ID,0.71307120085,0.0385089232488,0.10148124803,0.0303837277374
2015,2,IL,0.629117959617,0.353186646021,0.149385439647,0.271343913346
2015,2,IN,0.628586609989,0.187699666352,0.138670028364,0.20677869559
2015,2,KS,0.6918172157279999,0.07930579994369999,0.165458556571,0.0665881077542
2015,2,KY,0.6657810839530001,0.128673718486,0.11125118184699999,0.158189868464
2015,2,LA,0.778427205101,0.13506483366699998,0.09265679167980001,0.165419189478
2015,2,MA,0.6036131774710001,0.18994710975600002,0.44784115978600003,0.105179975793
2015,2,MD,0.6604675876730001,0.144621555886,0.235423889064,0.132488331785
2015,2,ME,0.553666312434,0.0361780918746,0.320516861015,0.0145209699577
2015,2,MI,0.568544102019,0.2929263258,0.183737787583,0.19508404925
2015,2,MN,0.555791710946,0.15622982697499999,0.140560983297,0.12439305751700001
2015,2,MO,0.665249734325,0.184091200713,0.11849984242,0.165321731696
2015,2,MS,0.7486716259299999,0.081113328604,0.16797982981400003,0.0829493212342
2015,2,MT,0.668969181722,0.0231577290185,0.127009139616,0.019537254058099997
2015,2,NC,0.711477151966,0.304143319795,0.143397415695,0.27361302383
2015,2,ND,0.570669500531,0.0132444160298,0.12102111566299999,0.030288306815400002
2015,2,NE,0.6647183846970001,0.050592307379700004,0.116293728333,0.0482787690366
2015,2,NH,0.569075451647,0.0303036237289,0.40403403718900005,0.0135252327473
2015,2,NJ,0.644527098831,0.24042646259300002,0.280806807438,0.135385681925
2015,2,NM,0.74601487779,0.04996366575569999,0.15505830444399998,0.0309696965485
2015,2,NV,0.7534537725820001,0.066800868182,0.141506460763,0.0453237398004
2015,2,NY,0.5749202975559999,0.505349149529,0.360226914592,0.291383217564
2015,2,OH,0.617959617428,0.33823856831200005,0.166404034037,0.309344756366
2015,2,OK,0.72688629118,0.113475220877,0.09328710999050001,0.105310742234
2015,2,OR,0.747608926674,0.10829915098500001,0.128269776237,0.07937410393120001
2015,2,PA,0.611583421892,0.36958566162100004,0.18657421998100002,0.314895824172
2015,2,RI,0.62008501594,0.016760982109299997,0.482823826032,0.0056841107390700005
2015,2,SC,0.743889479277,0.14679738675,0.15947053261900002,0.15395782356899998
2015,2,SD,0.6296493092450001,0.014108950255499998,0.145288370627,0.016158773512899998
2015,2,TN,0.692879914984,0.19220440868299998,0.14245193822899999,0.205986500647
2015,2,TX,0.782146652497,0.7359414633079999,0.135518436811,0.684652735659
2015,2,UT,0.7327311370880001,0.0576558380699,0.10463283958399999,0.043287095003199993
2015,2,VA,0.6795961742829999,0.226388356915,0.154427986133,0.24562107350200002
2015,2,VT,0.554197662062,0.00801919651242,0.307595335645,0.0017690732213
2015,2,WA,0.7422954303929999,0.198391245735,0.0857232902616,0.17430009280900002
2015,2,WI,0.566418703507,0.175676503311,0.188780334069,0.125842942722
2015,2,WV,0.647715196599,0.0498616546848,0.10116608887499999,0.0681270876322
2015,2,WY,0.676939426142,0.00620584413361,0.105263157895,0.0238632341654
2015,3,AK,0.610520722635,0.00601033358068,0.40088244563500003,0.00305512295568
2015,3,AL,0.833156216791,0.147824409125,0.13961550583,0.15818725649
2015,3,AR,0.790116896918,0.0855353229332,0.09706901985500001,0.0853448368822
2015,3,AZ,0.82518597237,0.17767378280299997,0.153482508667,0.11835985285700001
2015,3,CA,0.8283740701379999,0.972006600641,0.301922470848,0.46717505905100004
2015,3,CO,0.741764080765,0.15110546658399998,0.16199180586200002,0.0925665376415
2015,3,CT,0.690754516472,0.0887200010495,0.45761109360200003,0.0513946623233
2015,3,DC,0.740170031881,0.00209340284677,0.245508982036,0.0121041751087
2015,3,DE,0.7385759829970001,0.0146074221694,0.22092656791700002,0.014239212247799999
2015,3,FL,0.8953241232729999,0.632643862649,0.184052946738,0.419556184879
2015,3,GA,0.8384697130709999,0.289288229593,0.133942641034,0.241641287785
2015,3,HI,0.878320935175,0.0160399289506,0.708162622124,0.0079028508618
2015,3,IA,0.724229543039,0.0864127205373,0.09959029309800001,0.08342750418219999
2015,3,ID,0.7428267800210001,0.0378861053434,0.10148124803,0.0303374071341
2015,3,IL,0.72954303932,0.355574178656,0.154427986133,0.27155258371
2015,3,IN,0.7236981934110001,0.187798605571,0.136779073432,0.207704244985
2015,3,KS,0.774707757705,0.0794321938364,0.16797982981400003,0.06284577204080001
2015,3,KY,0.762486716259,0.128784945111,0.104002521273,0.148026821379
2015,3,LA,0.847502656748,0.135397873575,0.09360226914589999,0.15858693644000002
2015,3,MA,0.6822529224230001,0.190253654943,0.44216829498899995,0.101303950143
2015,3,MD,0.735387885228,0.145313426455,0.23794516230700002,0.117509882967
2015,3,ME,0.640807651435,0.0360888801853,0.273242987709,0.012983427863600001
2015,3,MI,0.6780021253990001,0.293284836477,0.18436810589299998,0.195085726664
2015,3,MN,0.689160467588,0.156700652224,0.134257800189,0.127331144867
2015,3,MO,0.762486716259,0.184264120358,0.113457295934,0.15153582873500002
2015,3,MS,0.832624867163,0.08125834559669999,0.150646076269,0.0849019994541
2015,3,MT,0.735919234857,0.023251868469700003,0.1348881185,0.0177423726165
2015,3,NC,0.7954303931990001,0.304476743684,0.155373463599,0.24813221093499999
2015,3,ND,0.701381509033,0.013342139307799998,0.11377245509000002,0.028589589150900003
2015,3,NE,0.75398512221,0.050821928284400006,0.131421367791,0.0461623751614
2015,3,NH,0.652497343252,0.030305863620700004,0.403718878033,0.0131253371304
2015,3,NJ,0.716790648247,0.240533209435,0.290261582099,0.136309026719
2015,3,NM,0.778958554729,0.050050317568699994,0.149070280492,0.032715813154199996
2015,3,NV,0.778958554729,0.06699804265459999,0.140876142452,0.051943943683
2015,3,NY,0.6615302869290001,0.505688653124,0.35518436810599996,0.289392725628
2015,3,OH,0.716790648247,0.33996040511299996,0.16482823825999998,0.295705507359
2015,3,OK,0.7975557917110001,0.11370260189000002,0.09297195083519999,0.10275836436699999
2015,3,OR,0.768862911796,0.108539075392,0.128900094548,0.0838637517676
2015,3,PA,0.6939426142399999,0.36977688438100004,0.184998424204,0.312339061065
2015,3,RI,0.695005313496,0.0167749974321,0.453514024582,0.00530803440808
2015,3,SC,0.825717321998,0.147151801625,0.15285219035599998,0.142901649114
2015,3,SD,0.733262486716,0.014285901705200001,0.13898518752,0.014742388671799998
2015,3,TN,0.785866099894,0.192719519793,0.136463914277,0.201232707953
2015,3,TX,0.8246546227420001,0.7409654765479999,0.13268200441199998,0.717530299498
2015,3,UT,0.764612114772,0.0581907882211,0.10967538607,0.045175336543300006
2015,3,VA,0.7608926673749999,0.22643341073800002,0.15190671289000002,0.2162845796
2015,3,VT,0.644527098831,0.008065402279760001,0.306649858178,0.0017683543293699998
2015,3,WA,0.764080765143,0.198366158947,0.08162622124169999,0.179968963039
2015,3,WI,0.689160467588,0.17611155429000003,0.184052946738,0.126368836131
2015,3,WV,0.7385759829970001,0.0498741980787,0.106208635361,0.05787168689669999
2015,3,WY,0.7263549415520001,0.00622715510387,0.113142136779,0.024476161423800002
2015,4,AK,0.6758767268860001,0.006061787094449999,0.397730854081,0.00211850262479
2015,4,AL,0.8767268862909999,0.14784149629899998,0.138354869209,0.142564824282
2015,4,AR,0.8581296493089999,0.08531062979039998,0.101796407186,0.0677455477226
2015,4,AZ,0.8363443145589999,0.17685948615,0.16892530728,0.11790965876800001
2015,4,CA,0.827311370882,0.95490086719,0.25212732429900003,0.469923934045
2015,4,CO,0.764080765143,0.15124069205000001,0.16482823825999998,0.08666649573010002
2015,4,CT,0.775770456961,0.0886633637863,0.438386385124,0.0453964197744
2015,4,DC,0.816684378321,0.0021923420660300004,0.24456350456999998,0.010379769039200001
2015,4,DE,0.8140276301809999,0.014638140685,0.179325559408,0.010148189985899999
2015,4,FL,0.925079702444,0.633612519843,0.18247715096099998,0.428530256604
2015,4,GA,0.8809776833159999,0.28950165928000005,0.13898518752,0.21943670504
2015,4,HI,0.889479277365,0.0160398009568,0.680743775607,0.008210512644229999
2015,4,IA,0.7975557917110001,0.0863860338268,0.10022061140900002,0.07430014073510001
2015,4,ID,0.7507970244419999,0.0379310311726,0.0992751339426,0.0330807706234
2015,4,IL,0.814558979809,0.354221987994,0.145918688938,0.228124777593
2015,4,IN,0.807120085016,0.18764750887200002,0.137724550898,0.172382568404
2015,4,KS,0.825717321998,0.0794465291437,0.17270721714499998,0.0557938256289
2015,4,KY,0.8310308182780001,0.128710068729,0.102426725496,0.125567559187
2015,4,LA,0.896918172157,0.13557783287900002,0.0879294043492,0.145522609271
2015,4,MA,0.76780021254,0.190211544978,0.404349196344,0.08962696458189999
2015,4,MD,0.812964930925,0.145657857812,0.232902615821,0.0920805427347
2015,4,ME,0.72688629118,0.036133102048499996,0.239836117239,0.013856857594
2015,4,MI,0.7555791710950001,0.293098861463,0.176173967854,0.175550102095
2015,4,MN,0.7630180658869999,0.156716139476,0.144342893161,0.11400609955800001
2015,4,MO,0.832624867163,0.18403046764800002,0.124803025528,0.124303507546
2015,4,MS,0.882040382572,0.08133347796630001,0.15316734951199998,0.0730616576833
2015,4,MT,0.7534537725820001,0.023282586985400002,0.13079104947999998,0.0170028484895
2015,4,NC,0.844845908608,0.304562563537,0.14371257485,0.210047856636
2015,4,ND,0.7614240170029999,0.013379769489500001,0.135833595966,0.024302501096900003
2015,4,NE,0.794367693943,0.05088784509930001,0.125748502994,0.0412922657533
2015,4,NH,0.741764080765,0.0301969408838,0.381657737157,0.0108733602375
2015,4,NJ,0.7996811902230001,0.24097920388500002,0.28364323983600004,0.11416051754499999
2015,4,NM,0.804994686504,0.05005870116359999,0.144027734006,0.0312842596935
2015,4,NV,0.780021253985,0.0670401526198,0.13898518752,0.049373593517899994
2015,4,NY,0.756110520723,0.505359837013,0.30728017648899997,0.260760362408
2015,4,OH,0.7996811902230001,0.338990787965,0.15474314528799998,0.251953648724
2015,4,OK,0.8522848034010001,0.113707721643,0.0961235423889,0.09349057736369999
2015,4,OR,0.7635494155149999,0.108571713815,0.127324298771,0.07914937831419999
2015,4,PA,0.783209351753,0.370116451973,0.16987078474599998,0.256174958166
2015,4,RI,0.7763018065889999,0.0168192832922,0.418846517491,0.0032229123318500003
2015,4,SC,0.8703506907549999,0.147254900643,0.140876142452,0.125685289722
2015,4,SD,0.7794899043569999,0.014172179200299999,0.148124803026,0.012366187253600001
2015,4,TN,0.845377258236,0.192898135162,0.13898518752,0.163936570727
2015,4,TX,0.87991498406,0.7414474372600001,0.12039079735300001,0.660033179259
2015,4,UT,0.7763018065889999,0.058263040729900004,0.10809959029300001,0.04374028447509999
2015,4,VA,0.823060573858,0.226394308627,0.137724550898,0.173545735545
2015,4,VT,0.735919234857,0.008074681831369999,0.305389221557,0.00042697387954099996
2015,4,WA,0.768862911796,0.197981921514,0.0794201071541,0.169138568576
2015,4,WI,0.7651434644,0.17695445756099998,0.184998424204,0.11501961736300001
2015,4,WV,0.8081827842720001,0.0497473562077,0.10463283958399999,0.04490917878819999
2015,4,WY,0.745483528162,0.006240978435919999,0.105263157895,0.022953716060200004
2015,5,AK,0.764080765143,0.0060805381883900006,0.408761424519,0.00150991268099
2015,5,AL,0.907545164718,0.147909205027,0.150961235424,0.158165953326
2015,5,AR,0.894261424017,0.085416224688,0.10967538607,0.0694936532626
2015,5,AZ,0.860255047821,0.176606250386,0.190356129846,0.131709220676
2015,5,CA,0.849096705632,0.952719596589,0.31894106523800003,0.45607426537
2015,5,CO,0.790648246546,0.151352430651,0.165773715726,0.09014209857489999
2015,5,CT,0.859192348565,0.08860090280439999,0.44216829498899995,0.0390898205143
2015,5,DC,0.892136025505,0.002148696175,0.21525370312,0.0118325537749
2015,5,DE,0.886822529224,0.0146677072564,0.205798928459,0.0100728980379
2015,5,FL,0.9378320935179999,0.634479421954,0.18027103687399998,0.457670708676
2015,5,GA,0.9107332624869999,0.289827147552,0.15600378191,0.24670609709000002
2015,5,HI,0.886822529224,0.0160455606785,0.670028364324,0.00832872244038
2015,5,IA,0.844845908608,0.08643857528799999,0.09959029309800001,0.07767289410789999
2015,5,ID,0.8012752391069999,0.038010579328800004,0.11913016073100001,0.033453659866800003
2015,5,IL,0.8708820403829999,0.35385694963200004,0.144342893161,0.24770574028
2015,5,IN,0.871413390011,0.187048689807,0.131106208635,0.18971617907000002
2015,5,KS,0.8538788522849999,0.079798448139,0.17459817207699999,0.06145543505059999
2015,5,KY,0.8836344314560001,0.128719092293,0.0999054522534,0.135826434567
2015,5,LA,0.92348565356,0.13557322510199998,0.0986448156319,0.15615149832699998
2015,5,MA,0.8544102019130001,0.19030728435199998,0.36968168925300005,0.08779410168339999
2015,5,MD,0.8852284803399999,0.145496521608,0.22250236369399998,0.10657268512599999
2015,5,ME,0.8219978746009999,0.0345141082783,0.258115348251,0.010645399606899999
2015,5,MI,0.829968119022,0.292697664849,0.18815001575800003,0.189185804568
2015,5,MN,0.8140276301809999,0.156581873964,0.154427986133,0.111508860702
2015,5,MO,0.8703506907549999,0.18408416105300002,0.156318941065,0.134197113936
2015,5,MS,0.910201912859,0.0814004827287,0.157894736842,0.0755734900454
2015,5,MT,0.78958554729,0.0234045010945,0.136148755121,0.015611169567700001
2015,5,NC,0.890541976621,0.304844533912,0.138354869209,0.236534447264
2015,5,ND,0.804463336876,0.013415607757800001,0.131736526946,0.0222390416308
2015,5,NE,0.8246546227420001,0.0508808054395,0.127954617082,0.041935482325
2015,5,NH,0.839001062699,0.030100497543999998,0.36495430192199996,0.00937351204348
2015,5,NJ,0.8767268862909999,0.24157111128400002,0.27986132997200003,0.134263443698
2015,5,NM,0.835812964931,0.05005998110169999,0.147179325559,0.0325619942446
2015,5,NV,0.8204038257170001,0.06723259132119999,0.143397415695,0.0577634217722
2015,5,NY,0.850159404888,0.50521667593,0.317680428616,0.24528808276099998
2015,5,OH,0.871413390011,0.33791909574900003,0.158209895997,0.274417176341
2015,5,OK,0.8772582359190001,0.113039465933,0.10211156634099999,0.100409289138
2015,5,OR,0.8103081827840001,0.108820533792,0.126063662149,0.0767669944255
2015,5,PA,0.8629117959620001,0.369845681057,0.170501103057,0.252049165498
2015,5,RI,0.851222104145,0.01687003284,0.353608572329,0.00393775450272
2015,5,SC,0.9064824654620001,0.14743767581199999,0.148124803026,0.144652965705
2015,5,SD,0.811902231668,0.014228048500700002,0.151591553735,0.011067580873499999
2015,5,TN,0.8873538788519999,0.19312711609799998,0.135518436811,0.164360764891
2015,5,TX,0.9064824654620001,0.7402685502240001,0.125748502994,0.691071577913
2015,5,UT,0.811902231668,0.0584195131691,0.123857548062,0.04501248355830001
2015,5,VA,0.8825717322,0.210663612734,0.14182161991800002,0.201868591827
2015,5,VT,0.837407013815,0.00811538386465,0.3079104948,0.000352352897338
2015,5,WA,0.823591923486,0.198025439411,0.078474629688,0.150190206823
2015,5,WI,0.8267800212540001,0.176347254901,0.188780334069,0.11821854266699999
2015,5,WV,0.869819341126,0.049594659586,0.102426725496,0.0523705341535
2015,5,WY,0.775770456961,0.006245458219459999,0.107469271982,0.0228693660739
2015,6,AK,0.8039319872480001,0.006127319927899999,0.427670973842,0.00116908601758
2015,6,AL,0.9447396386820001,0.14808340461,0.163882760794,0.18386025316
2015,6,AR,0.941020191286,0.0859509828485,0.12228175228499999,0.0836829025214
2015,6,AZ,0.9426142401700001,0.176572396022,0.20832020170200002,0.17664758647599998
2015,6,CA,0.9213602550480001,0.961123094532,0.36180271036899997,0.51957183276
2015,6,CO,0.8708820403829999,0.15152714220799998,0.171446580523,0.09889906493730001
2015,6,CT,0.8730074388950001,0.08855437705250001,0.425149700599,0.0471140682597
2015,6,DC,0.916046758767,0.00203823751236,0.242357390482,0.014850030756600002
2015,6,DE,0.917109458023,0.014751031230200001,0.222187204538,0.013145969328700002
2015,6,FL,0.960148777896,0.635057890003,0.18436810589299998,0.509664399681
2015,6,GA,0.947396386823,0.29017343481999996,0.160416010085,0.286734119498
2015,6,HI,0.899574920298,0.0160714794261,0.687677277025,0.008691810790520001
2015,6,IA,0.894792773645,0.08650193222660002,0.150961235424,0.0847989822407
2015,6,ID,0.869819341126,0.038073744276699996,0.11786952410999998,0.045896840445999995
2015,6,IL,0.90701381509,0.353857333614,0.14780964387,0.27165298894900003
2015,6,IN,0.903294367694,0.187698898389,0.13961550583,0.202419766269
2015,6,KS,0.928799149841,0.0797711854563,0.186889379136,0.0795604646822
2015,6,KY,0.920297555792,0.128874988761,0.107469271982,0.14798694684
2015,6,LA,0.953772582359,0.136098703711,0.09297195083519999,0.181988234615
2015,6,MA,0.863974495218,0.19146441244000004,0.369366530098,0.09589007088030001
2015,6,MD,0.914452709883,0.145566470228,0.240781594705,0.113727648751
2015,6,ME,0.831562167906,0.036453086586899996,0.233532934132,0.0128918410319
2015,6,MI,0.8581296493089999,0.292987698834,0.195713835487,0.195377812455
2015,6,MN,0.869819341126,0.157044187625,0.177434604475,0.11867163628699999
2015,6,MO,0.9208289054200001,0.184171964811,0.196659312953,0.160609443029
2015,6,MS,0.9468650371940001,0.08162811972930001,0.163567601639,0.0907418701111
2015,6,MT,0.8650371944740001,0.023546958211,0.13961550583,0.0178011540133
2015,6,NC,0.936769394261,0.30530492766600004,0.14780964387,0.282835544605
2015,6,ND,0.871944739639,0.0135398897525,0.152537031201,0.022254977068500003
2015,6,NE,0.896918172157,0.0510969869936,0.15285219035599998,0.0489185588901
2015,6,NH,0.845908607864,0.030660278495299998,0.346990230066,0.0119522013549
2015,6,NJ,0.899574920298,0.24127448561700002,0.314843996218,0.149374384299
2015,6,NM,0.9064824654620001,0.05015335259,0.17680428616500002,0.038712857549900004
2015,6,NV,0.903294367694,0.0673686487469,0.17396785376600002,0.07647797590710001
2015,6,NY,0.8607863974500001,0.5055757625789999,0.340687046959,0.292797469692
2015,6,OH,0.896918172157,0.339563304301,0.171761739679,0.294492664786
2015,6,OK,0.9426142401700001,0.11461442983100001,0.117239205799,0.128372244158
2015,6,OR,0.8746014877789999,0.108886770591,0.130475890325,0.08522152295339999
2015,6,PA,0.8825717322,0.369875951594,0.18153167349500002,0.275149008325
2015,6,RI,0.86875664187,0.0168498098172,0.342262842736,0.00556026962281
2015,6,SC,0.953772582359,0.147800410284,0.163882760794,0.17172267354
2015,6,SD,0.8852284803399999,0.0142922373991,0.15474314528799998,0.012912425304100002
2015,6,TN,0.9293304994689999,0.193789100111,0.154112826978,0.19263176510299998
2015,6,TX,0.947396386823,0.7449163896400001,0.132366845257,0.82222363338
2015,6,UT,0.897980871413,0.0584626470849,0.143397415695,0.055894734092699995
2015,6,VA,0.917640807651,0.226735284151,0.151591553735,0.228552925663
2015,6,VT,0.8443145589800001,0.00825329720068,0.3079104948,0.000554744938342
2015,6,WA,0.874070138151,0.197984289399,0.08698392688310001,0.158933298571
2015,6,WI,0.8650371944740001,0.176542381472,0.20705956508,0.124695255721
