Y_1_M_1_F_1,Y_1_M_1_F_2,Y_1_M_1_F_3,Y_1_M_1_F_4,Y_1_M_2_F_1,Y_1_M_2_F_2,Y_1_M_2_F_3,Y_1_M_2_F_4,Y_1_M_3_F_1,Y_1_M_3_F_2,Y_1_M_3_F_3,Y_1_M_3_F_4,Y_1_M_4_F_1,Y_1_M_4_F_2,Y_1_M_4_F_3,Y_1_M_4_F_4,Y_1_M_5_F_1,Y_1_M_5_F_2,Y_1_M_5_F_3,Y_1_M_5_F_4,Y_1_M_6_F_1,Y_1_M_6_F_2,Y_1_M_6_F_3,Y_1_M_6_F_4,Y_1_M_7_F_1,Y_1_M_7_F_2,Y_1_M_7_F_3,Y_1_M_7_F_4,Y_1_M_8_F_1,Y_1_M_8_F_2,Y_1_M_8_F_3,Y_1_M_8_F_4,Y_1_M_9_F_1,Y_1_M_9_F_2,Y_1_M_9_F_3,Y_1_M_9_F_4,Y_1_M_10_F_1,Y_1_M_10_F_2,Y_1_M_10_F_3,Y_1_M_10_F_4,Y_1_M_11_F_1,Y_1_M_11_F_2,Y_1_M_11_F_3,Y_1_M_11_F_4,Target
0.00316195029629,0.568544102019,0.0021785187339699997,0.306649858178,0.00425883560116,0.528161530287,0.0048915396408,0.29120705956500004,0.0051028866146899995,0.535069075452,0.00487592439533,0.296879924362,0.004339111866529999,0.59298618491,0.00493147371119,0.305389221557,0.00319863774772,0.648246546227,0.00495848040623,0.334068704696,0.00241320038945,0.733793836344,0.0050257411561899995,0.339741569493,0.00189547838544,0.7853347502660001,0.0050625393781000005,0.323353293413,0.00133117218444,0.798087141339,0.0051177047125100005,0.351402458241,0.00152606378632,0.783209351753,0.00511994460428,0.335014182162,0.00193863586422,0.744952178533,0.0051728700469199996,0.322722975102,0.0021349173238299998,0.626461211477,0.0051618625788,0.31515915537300004,0.00258930494892
0.00425883560116,0.528161530287,0.0048915396408,0.29120705956500004,0.0051028866146899995,0.535069075452,0.00487592439533,0.296879924362,0.004339111866529999,0.59298618491,0.00493147371119,0.305389221557,0.00319863774772,0.648246546227,0.00495848040623,0.334068704696,0.00241320038945,0.733793836344,0.0050257411561899995,0.339741569493,0.00189547838544,0.7853347502660001,0.0050625393781000005,0.323353293413,0.00133117218444,0.798087141339,0.0051177047125100005,0.351402458241,0.00152606378632,0.783209351753,0.00511994460428,0.335014182162,0.00193863586422,0.744952178533,0.0051728700469199996,0.322722975102,0.0021349173238299998,0.626461211477,0.0051618625788,0.31515915537300004,0.00258930494892,0.5770456960679999,0.00503700461194,0.313898518752,0.0033200346314200004
0.0051028866146899995,0.535069075452,0.00487592439533,0.296879924362,0.004339111866529999,0.59298618491,0.00493147371119,0.305389221557,0.00319863774772,0.648246546227,0.00495848040623,0.334068704696,0.00241320038945,0.733793836344,0.0050257411561899995,0.339741569493,0.00189547838544,0.7853347502660001,0.0050625393781000005,0.323353293413,0.00133117218444,0.798087141339,0.0051177047125100005,0.351402458241,0.00152606378632,0.783209351753,0.00511994460428,0.335014182162,0.00193863586422,0.744952178533,0.0051728700469199996,0.322722975102,0.0021349173238299998,0.626461211477,0.0051618625788,0.31515915537300004,0.00258930494892,0.5770456960679999,0.00503700461194,0.313898518752,0.0033200346314200004,0.557917109458,0.00498926291882,0.306334699023,0.00413015394591
0.004339111866529999,0.59298618491,0.00493147371119,0.305389221557,0.00319863774772,0.648246546227,0.00495848040623,0.334068704696,0.00241320038945,0.733793836344,0.0050257411561899995,0.339741569493,0.00189547838544,0.7853347502660001,0.0050625393781000005,0.323353293413,0.00133117218444,0.798087141339,0.0051177047125100005,0.351402458241,0.00152606378632,0.783209351753,0.00511994460428,0.335014182162,0.00193863586422,0.744952178533,0.0051728700469199996,0.322722975102,0.0021349173238299998,0.626461211477,0.0051618625788,0.31515915537300004,0.00258930494892,0.5770456960679999,0.00503700461194,0.313898518752,0.0033200346314200004,0.557917109458,0.00498926291882,0.306334699023,0.00413015394591,0.524973432519,0.00498145529608,0.336589977939,0.0051205953192
0.00319863774772,0.648246546227,0.00495848040623,0.334068704696,0.00241320038945,0.733793836344,0.0050257411561899995,0.339741569493,0.00189547838544,0.7853347502660001,0.0050625393781000005,0.323353293413,0.00133117218444,0.798087141339,0.0051177047125100005,0.351402458241,0.00152606378632,0.783209351753,0.00511994460428,0.335014182162,0.00193863586422,0.744952178533,0.0051728700469199996,0.322722975102,0.0021349173238299998,0.626461211477,0.0051618625788,0.31515915537300004,0.00258930494892,0.5770456960679999,0.00503700461194,0.313898518752,0.0033200346314200004,0.557917109458,0.00498926291882,0.306334699023,0.00413015394591,0.524973432519,0.00498145529608,0.336589977939,0.0051205953192,0.5531349628059999,0.004964688106270001,0.316419791995,0.0035184008776199998
0.00241320038945,0.733793836344,0.0050257411561899995,0.339741569493,0.00189547838544,0.7853347502660001,0.0050625393781000005,0.323353293413,0.00133117218444,0.798087141339,0.0051177047125100005,0.351402458241,0.00152606378632,0.783209351753,0.00511994460428,0.335014182162,0.00193863586422,0.744952178533,0.0051728700469199996,0.322722975102,0.0021349173238299998,0.626461211477,0.0051618625788,0.31515915537300004,0.00258930494892,0.5770456960679999,0.00503700461194,0.313898518752,0.0033200346314200004,0.557917109458,0.00498926291882,0.306334699023,0.00413015394591,0.524973432519,0.00498145529608,0.336589977939,0.0051205953192,0.5531349628059999,0.004964688106270001,0.316419791995,0.0035184008776199998,0.563761955367,0.00503655663358,0.331862590608,0.002963176678
0.00189547838544,0.7853347502660001,0.0050625393781000005,0.323353293413,0.00133117218444,0.798087141339,0.0051177047125100005,0.351402458241,0.00152606378632,0.783209351753,0.00511994460428,0.335014182162,0.00193863586422,0.744952178533,0.0051728700469199996,0.322722975102,0.0021349173238299998,0.626461211477,0.0051618625788,0.31515915537300004,0.00258930494892,0.5770456960679999,0.00503700461194,0.313898518752,0.0033200346314200004,0.557917109458,0.00498926291882,0.306334699023,0.00413015394591,0.524973432519,0.00498145529608,0.336589977939,0.0051205953192,0.5531349628059999,0.004964688106270001,0.316419791995,0.0035184008776199998,0.563761955367,0.00503655663358,0.331862590608,0.002963176678,0.654091392136,0.00503265282222,0.320201701859,0.00239426956866
0.00133117218444,0.798087141339,0.0051177047125100005,0.351402458241,0.00152606378632,0.783209351753,0.00511994460428,0.335014182162,0.00193863586422,0.744952178533,0.0051728700469199996,0.322722975102,0.0021349173238299998,0.626461211477,0.0051618625788,0.31515915537300004,0.00258930494892,0.5770456960679999,0.00503700461194,0.313898518752,0.0033200346314200004,0.557917109458,0.00498926291882,0.306334699023,0.00413015394591,0.524973432519,0.00498145529608,0.336589977939,0.0051205953192,0.5531349628059999,0.004964688106270001,0.316419791995,0.0035184008776199998,0.563761955367,0.00503655663358,0.331862590608,0.002963176678,0.654091392136,0.00503265282222,0.320201701859,0.00239426956866,0.7407013815090001,0.005077194669949999,0.334699023007,0.0017388797602899998
0.00152606378632,0.783209351753,0.00511994460428,0.335014182162,0.00193863586422,0.744952178533,0.0051728700469199996,0.322722975102,0.0021349173238299998,0.626461211477,0.0051618625788,0.31515915537300004,0.00258930494892,0.5770456960679999,0.00503700461194,0.313898518752,0.0033200346314200004,0.557917109458,0.00498926291882,0.306334699023,0.00413015394591,0.524973432519,0.00498145529608,0.336589977939,0.0051205953192,0.5531349628059999,0.004964688106270001,0.316419791995,0.0035184008776199998,0.563761955367,0.00503655663358,0.331862590608,0.002963176678,0.654091392136,0.00503265282222,0.320201701859,0.00239426956866,0.7407013815090001,0.005077194669949999,0.334699023007,0.0017388797602899998,0.790648246546,0.005136711794090001,0.342893161046,0.0014738722323
0.00193863586422,0.744952178533,0.0051728700469199996,0.322722975102,0.0021349173238299998,0.626461211477,0.0051618625788,0.31515915537300004,0.00258930494892,0.5770456960679999,0.00503700461194,0.313898518752,0.0033200346314200004,0.557917109458,0.00498926291882,0.306334699023,0.00413015394591,0.524973432519,0.00498145529608,0.336589977939,0.0051205953192,0.5531349628059999,0.004964688106270001,0.316419791995,0.0035184008776199998,0.563761955367,0.00503655663358,0.331862590608,0.002963176678,0.654091392136,0.00503265282222,0.320201701859,0.00239426956866,0.7407013815090001,0.005077194669949999,0.334699023007,0.0017388797602899998,0.790648246546,0.005136711794090001,0.342893161046,0.0014738722323,0.8241232731139999,0.0051752379325,0.347620548377,0.00177271560707
0.0021349173238299998,0.626461211477,0.0051618625788,0.31515915537300004,0.00258930494892,0.5770456960679999,0.00503700461194,0.313898518752,0.0033200346314200004,0.557917109458,0.00498926291882,0.306334699023,0.00413015394591,0.524973432519,0.00498145529608,0.336589977939,0.0051205953192,0.5531349628059999,0.004964688106270001,0.316419791995,0.0035184008776199998,0.563761955367,0.00503655663358,0.331862590608,0.002963176678,0.654091392136,0.00503265282222,0.320201701859,0.00239426956866,0.7407013815090001,0.005077194669949999,0.334699023007,0.0017388797602899998,0.790648246546,0.005136711794090001,0.342893161046,0.0014738722323,0.8241232731139999,0.0051752379325,0.347620548377,0.00177271560707,0.786397449522,0.00518963723673,0.320201701859,0.00197707261935
0.00258930494892,0.5770456960679999,0.00503700461194,0.313898518752,0.0033200346314200004,0.557917109458,0.00498926291882,0.306334699023,0.00413015394591,0.524973432519,0.00498145529608,0.336589977939,0.0051205953192,0.5531349628059999,0.004964688106270001,0.316419791995,0.0035184008776199998,0.563761955367,0.00503655663358,0.331862590608,0.002963176678,0.654091392136,0.00503265282222,0.320201701859,0.00239426956866,0.7407013815090001,0.005077194669949999,0.334699023007,0.0017388797602899998,0.790648246546,0.005136711794090001,0.342893161046,0.0014738722323,0.8241232731139999,0.0051752379325,0.347620548377,0.00177271560707,0.786397449522,0.00518963723673,0.320201701859,0.00197707261935,0.7470775770460001,0.005226371461729999,0.334699023007,0.0017312115797200002
0.0033200346314200004,0.557917109458,0.00498926291882,0.306334699023,0.00413015394591,0.524973432519,0.00498145529608,0.336589977939,0.0051205953192,0.5531349628059999,0.004964688106270001,0.316419791995,0.0035184008776199998,0.563761955367,0.00503655663358,0.331862590608,0.002963176678,0.654091392136,0.00503265282222,0.320201701859,0.00239426956866,0.7407013815090001,0.005077194669949999,0.334699023007,0.0017388797602899998,0.790648246546,0.005136711794090001,0.342893161046,0.0014738722323,0.8241232731139999,0.0051752379325,0.347620548377,0.00177271560707,0.786397449522,0.00518963723673,0.320201701859,0.00197707261935,0.7470775770460001,0.005226371461729999,0.334699023007,0.0017312115797200002,0.688097768332,0.0051918771285,0.320201701859,0.0023572226712600002
0.00413015394591,0.524973432519,0.00498145529608,0.336589977939,0.0051205953192,0.5531349628059999,0.004964688106270001,0.316419791995,0.0035184008776199998,0.563761955367,0.00503655663358,0.331862590608,0.002963176678,0.654091392136,0.00503265282222,0.320201701859,0.00239426956866,0.7407013815090001,0.005077194669949999,0.334699023007,0.0017388797602899998,0.790648246546,0.005136711794090001,0.342893161046,0.0014738722323,0.8241232731139999,0.0051752379325,0.347620548377,0.00177271560707,0.786397449522,0.00518963723673,0.320201701859,0.00197707261935,0.7470775770460001,0.005226371461729999,0.334699023007,0.0017312115797200002,0.688097768332,0.0051918771285,0.320201701859,0.0023572226712600002,0.565356004251,0.005121736517689999,0.33154743145300003,0.00310729054664
0.0051205953192,0.5531349628059999,0.004964688106270001,0.316419791995,0.0035184008776199998,0.563761955367,0.00503655663358,0.331862590608,0.002963176678,0.654091392136,0.00503265282222,0.320201701859,0.00239426956866,0.7407013815090001,0.005077194669949999,0.334699023007,0.0017388797602899998,0.790648246546,0.005136711794090001,0.342893161046,0.0014738722323,0.8241232731139999,0.0051752379325,0.347620548377,0.00177271560707,0.786397449522,0.00518963723673,0.320201701859,0.00197707261935,0.7470775770460001,0.005226371461729999,0.334699023007,0.0017312115797200002,0.688097768332,0.0051918771285,0.320201701859,0.0023572226712600002,0.565356004251,0.005121736517689999,0.33154743145300003,0.00310729054664,0.5802337938359999,0.005142983491040001,0.31894106523800003,0.00442842220715
0.0035184008776199998,0.563761955367,0.00503655663358,0.331862590608,0.002963176678,0.654091392136,0.00503265282222,0.320201701859,0.00239426956866,0.7407013815090001,0.005077194669949999,0.334699023007,0.0017388797602899998,0.790648246546,0.005136711794090001,0.342893161046,0.0014738722323,0.8241232731139999,0.0051752379325,0.347620548377,0.00177271560707,0.786397449522,0.00518963723673,0.320201701859,0.00197707261935,0.7470775770460001,0.005226371461729999,0.334699023007,0.0017312115797200002,0.688097768332,0.0051918771285,0.320201701859,0.0023572226712600002,0.565356004251,0.005121736517689999,0.33154743145300003,0.00310729054664,0.5802337938359999,0.005142983491040001,0.31894106523800003,0.00442842220715,0.534006376196,0.00514247151578,0.305074062402,0.00451940996226
0.002963176678,0.654091392136,0.00503265282222,0.320201701859,0.00239426956866,0.7407013815090001,0.005077194669949999,0.334699023007,0.0017388797602899998,0.790648246546,0.005136711794090001,0.342893161046,0.0014738722323,0.8241232731139999,0.0051752379325,0.347620548377,0.00177271560707,0.786397449522,0.00518963723673,0.320201701859,0.00197707261935,0.7470775770460001,0.005226371461729999,0.334699023007,0.0017312115797200002,0.688097768332,0.0051918771285,0.320201701859,0.0023572226712600002,0.565356004251,0.005121736517689999,0.33154743145300003,0.00310729054664,0.5802337938359999,0.005142983491040001,0.31894106523800003,0.00442842220715,0.534006376196,0.00514247151578,0.305074062402,0.00451940996226,0.583421891605,0.0051365838002700006,0.313898518752,0.00299473603367
0.00239426956866,0.7407013815090001,0.005077194669949999,0.334699023007,0.0017388797602899998,0.790648246546,0.005136711794090001,0.342893161046,0.0014738722323,0.8241232731139999,0.0051752379325,0.347620548377,0.00177271560707,0.786397449522,0.00518963723673,0.320201701859,0.00197707261935,0.7470775770460001,0.005226371461729999,0.334699023007,0.0017312115797200002,0.688097768332,0.0051918771285,0.320201701859,0.0023572226712600002,0.565356004251,0.005121736517689999,0.33154743145300003,0.00310729054664,0.5802337938359999,0.005142983491040001,0.31894106523800003,0.00442842220715,0.534006376196,0.00514247151578,0.305074062402,0.00451940996226,0.583421891605,0.0051365838002700006,0.313898518752,0.00299473603367,0.5781083953239999,0.00521210015132,0.308855972266,0.00333623366288
0.0017388797602899998,0.790648246546,0.005136711794090001,0.342893161046,0.0014738722323,0.8241232731139999,0.0051752379325,0.347620548377,0.00177271560707,0.786397449522,0.00518963723673,0.320201701859,0.00197707261935,0.7470775770460001,0.005226371461729999,0.334699023007,0.0017312115797200002,0.688097768332,0.0051918771285,0.320201701859,0.0023572226712600002,0.565356004251,0.005121736517689999,0.33154743145300003,0.00310729054664,0.5802337938359999,0.005142983491040001,0.31894106523800003,0.00442842220715,0.534006376196,0.00514247151578,0.305074062402,0.00451940996226,0.583421891605,0.0051365838002700006,0.313898518752,0.00299473603367,0.5781083953239999,0.00521210015132,0.308855972266,0.00333623366288,0.668969181722,0.00520723638634,0.324613930035,0.0022133244701900002
0.0014738722323,0.8241232731139999,0.0051752379325,0.347620548377,0.00177271560707,0.786397449522,0.00518963723673,0.320201701859,0.00197707261935,0.7470775770460001,0.005226371461729999,0.334699023007,0.0017312115797200002,0.688097768332,0.0051918771285,0.320201701859,0.0023572226712600002,0.565356004251,0.005121736517689999,0.33154743145300003,0.00310729054664,0.5802337938359999,0.005142983491040001,0.31894106523800003,0.00442842220715,0.534006376196,0.00514247151578,0.305074062402,0.00451940996226,0.583421891605,0.0051365838002700006,0.313898518752,0.00299473603367,0.5781083953239999,0.00521210015132,0.308855972266,0.00333623366288,0.668969181722,0.00520723638634,0.324613930035,0.0022133244701900002,0.745483528162,0.00525350615058,0.33312322723,0.0016425003157099999
0.00177271560707,0.786397449522,0.00518963723673,0.320201701859,0.00197707261935,0.7470775770460001,0.005226371461729999,0.334699023007,0.0017312115797200002,0.688097768332,0.0051918771285,0.320201701859,0.0023572226712600002,0.565356004251,0.005121736517689999,0.33154743145300003,0.00310729054664,0.5802337938359999,0.005142983491040001,0.31894106523800003,0.00442842220715,0.534006376196,0.00514247151578,0.305074062402,0.00451940996226,0.583421891605,0.0051365838002700006,0.313898518752,0.00299473603367,0.5781083953239999,0.00521210015132,0.308855972266,0.00333623366288,0.668969181722,0.00520723638634,0.324613930035,0.0022133244701900002,0.745483528162,0.00525350615058,0.33312322723,0.0016425003157099999,0.789054197662,0.00532275080468,0.326504884967,0.0013688421215099999
0.00197707261935,0.7470775770460001,0.005226371461729999,0.334699023007,0.0017312115797200002,0.688097768332,0.0051918771285,0.320201701859,0.0023572226712600002,0.565356004251,0.005121736517689999,0.33154743145300003,0.00310729054664,0.5802337938359999,0.005142983491040001,0.31894106523800003,0.00442842220715,0.534006376196,0.00514247151578,0.305074062402,0.00451940996226,0.583421891605,0.0051365838002700006,0.313898518752,0.00299473603367,0.5781083953239999,0.00521210015132,0.308855972266,0.00333623366288,0.668969181722,0.00520723638634,0.324613930035,0.0022133244701900002,0.745483528162,0.00525350615058,0.33312322723,0.0016425003157099999,0.789054197662,0.00532275080468,0.326504884967,0.0013688421215099999,0.802869287991,0.0053377260810800005,0.31894106523800003,0.0018736959600000002
0.0017312115797200002,0.688097768332,0.0051918771285,0.320201701859,0.0023572226712600002,0.565356004251,0.005121736517689999,0.33154743145300003,0.00310729054664,0.5802337938359999,0.005142983491040001,0.31894106523800003,0.00442842220715,0.534006376196,0.00514247151578,0.305074062402,0.00451940996226,0.583421891605,0.0051365838002700006,0.313898518752,0.00299473603367,0.5781083953239999,0.00521210015132,0.308855972266,0.00333623366288,0.668969181722,0.00520723638634,0.324613930035,0.0022133244701900002,0.745483528162,0.00525350615058,0.33312322723,0.0016425003157099999,0.789054197662,0.00532275080468,0.326504884967,0.0013688421215099999,0.802869287991,0.0053377260810800005,0.31894106523800003,0.0018736959600000002,0.7996811902230001,0.0053795160617799995,0.31610463284,0.00223105713777
0.0023572226712600002,0.565356004251,0.005121736517689999,0.33154743145300003,0.00310729054664,0.5802337938359999,0.005142983491040001,0.31894106523800003,0.00442842220715,0.534006376196,0.00514247151578,0.305074062402,0.00451940996226,0.583421891605,0.0051365838002700006,0.313898518752,0.00299473603367,0.5781083953239999,0.00521210015132,0.308855972266,0.00333623366288,0.668969181722,0.00520723638634,0.324613930035,0.0022133244701900002,0.745483528162,0.00525350615058,0.33312322723,0.0016425003157099999,0.789054197662,0.00532275080468,0.326504884967,0.0013688421215099999,0.802869287991,0.0053377260810800005,0.31894106523800003,0.0018736959600000002,0.7996811902230001,0.0053795160617799995,0.31610463284,0.00223105713777,0.7534537725820001,0.005402234964010001,0.313268200441,0.0017916464278599999
0.00310729054664,0.5802337938359999,0.005142983491040001,0.31894106523800003,0.00442842220715,0.534006376196,0.00514247151578,0.305074062402,0.00451940996226,0.583421891605,0.0051365838002700006,0.313898518752,0.00299473603367,0.5781083953239999,0.00521210015132,0.308855972266,0.00333623366288,0.668969181722,0.00520723638634,0.324613930035,0.0022133244701900002,0.745483528162,0.00525350615058,0.33312322723,0.0016425003157099999,0.789054197662,0.00532275080468,0.326504884967,0.0013688421215099999,0.802869287991,0.0053377260810800005,0.31894106523800003,0.0018736959600000002,0.7996811902230001,0.0053795160617799995,0.31610463284,0.00223105713777,0.7534537725820001,0.005402234964010001,0.313268200441,0.0017916464278599999,0.672688629118,0.005356349181210001,0.31137724550900003,0.0023134181897399996
